SMILES,shift_value,split
CCN(C(=O)C1CCNN1C)C1CCC(Cl)CC1F,-118.71,Train
CC1C(F)CCCC1NC(=O)C1(C)COC1,-115.52,Train
CC(C1CCCCC1F)N(C)C(=O)C1CCNC1.Cl,-117.57,Train
O=C1CC(OC(F)(F)F)CC[NH]1,-57.58,Train
CC1NSCC1C(=O)NC1CCC2C(C1F)CCNC2,-128.1,Train
COC1CC(NC(=O)C2SCNC2C)CCC1F,-138.89,Train
COC1CC(F)CC(NC(=O)N2CCOCC2)C1,-111.57,Train
CN1CCC(C(=O)N2C[C@@H](F)C[C@H]2CO)C1,-167.76,Train
CC1CSC(NC(=O)C2CCC(F)CC2)N1,-106.34,Train
CC1CCOC1C(=O)N[C@H]1CCOC2C(F)CCCC21,-137.71,Train
OC[C@@H]1C[C@H](F)CN1CC1CSCN1,-168.12,Train
O=C(COC1CCC(F)C(Cl)C1)N1CCNC1=O,-125.84,Train
O=C(NC1CCCC(F)C1)N[C@@H]1C[C@H]1CO,-112.53,Train
CC(=O)NC1CC(-C2CCCO2)CCC1F,-125.71,Train
CC1C(CN2CCCC(C(F)(F)F)C2)CNN1C,-72.36,Train
CC1(O)CCN(C(=O)C2CC3CC(F)CCC3O2)C1,-119.68,Train
CC1SCCN(C(=O)NC2CCCC(F)C2)C1C,-112.92,Train
CC1SC(=O)N(CC(=O)O)C1-C1CCC(F)CC1,-112.41,Train
[H]C([H])=C(C(=O)CCCCCCC)C(F)(F)F,-64.0,Train
CN(C(=O)C1CCCC(C(F)F)C1)C1CNN(C)C1,-110.85,Train
O=C(O)C1CCC(F)C2CCNCC12,-121.24,Train
CN(C)C(=O)CN1CCCCC1C(F)F,-123.04,Train
N#CC1CCC(CN2CCCCC2=O)CC1F,-107.35,Train
CC1(C2CCC(F)CC2)CC1N.Cl,-115.19,Train
CC1CCN(C)C(=O)C1NC(=O)C1CC(Cl)CCC1F,-116.28,Train
O=C(C1C[NH]C2CCC(F)CC12)N1CCCCC1,-122.95,Train
[H]C1=NNC(C(F)(F)F)=C1[H],-62.0,Train
O=C(NC1CCCCC1F)N1CCCCCC1,-124.36,Train
O=C(NC1CC[NH]N1)C1CCCCC1F,-114.94,Train
CC1CN(C(=O)C2CCC(C(F)(F)F)CC2)C(C)CO1,-62.6,Train
CC1CCCC(CN[C@@H]2COC[C@H]2O)C1F,-124.14,Train
Cl.N[C@@H]1C[C@H]1C1CCCCC1OC(F)(F)F,-57.38,Train
CN(C)CC(F)F,-100.0,Train
CC1CCCC(S(=O)(=O)N2CCOCC2C2CC2)C1F,-107.9,Train
O=C(COC(F)F)N1C[C@@H]2C[C@H]1CS2,-85.07,Train
O=C(O)C1CC(-C2CCC(F)CC2)[NH]N1,-113.89,Train
CO[C@@H]1CCC[C@H]1NC(=O)C1CC(F)C[NH]1,-163.91,Train
CC1NCC(C(=O)N[C@H]2CCC[C@H]2F)S1,-189.0,Train
CCN(C)S(=O)(=O)C1CNCC(F)C1,-122.67,Train
CC(NC(=O)NC1CCC(F)CN1)C1CCCCN1,-135.42,Train
CC1(CNC2NC3CC(F)CCC3O2)CCCO1,-119.31,Train
O=C(CC1CCNCC1)NC1CCCCC1F,-124.27,Train
CC1C(=O)NCCN1CC1CNCC(F)C1,-126.25,Train
CN1NNCC1CN[C@@H]1CCCC[C@H]1F,-175.72,Train
CC1(F)CCC(C(C)(C)C)CC1,-127.0,Train
N#CC1C(F)CCCC1OCC1CCON1,-106.12,Train
O=C1CCCCC1F,-188.0,Train
FC(F)OC1=NC(Cl)=CC=C1,-89.0,Train
CCN1CCN(CC2CCNCC2F)CC1,-130.55,Train
CN1CCC(C(=O)NCC2CCCCC2F)CC1=O,-119.08,Train
CC(F)CCO,-173.0,Train
O=C(O)CN1CCC2CCC(F)CC21,-121.2,Train
FC(Cl)(Cl)C(Cl)(Cl)Cl,-64.0,Train
O=C(NC1(C(F)F)CC1)C1CCCCC1,-120.92,Train
NC(=O)NC[C@H]1CCCC[C@H]1C(F)(F)F,-66.84,Train
CC1(CC(F)(F)F)CN(C(=O)NC2CCCCN2)C1,-61.57,Train
CCCCCCCCC1=CC=C(F)N1C,-143.0,Train
O=C1[NH]CNC2C(C(F)(F)F)CCCC12,-59.99,Train
CC1CNCC(N2CCCC(C(F)(F)F)C2)N1,-72.43,Train
O=C(C1CCSN1)N1CCC(CF)CC1,-223.36,Train
NC1CCN(-C2NCCCC2F)N1,-129.47,Train
N#CC1CCC(CN2CCCC(C(F)(F)F)C2=O)CC1,-65.37,Train
O=C1C(N2CCOCC2)CCN1C1CCC(F)C(Cl)C1,-119.05,Train
O=C(C1CNCC(O)C1)N1CCC2CCCC(F)C2C1,-120.45,Train
CC1CCN(C(=O)COC2CCCC(F)C2)CC1,-111.86,Train
CC1(C)CNCCN1CC(F)(F)F,-70.64,Train
[H]C1=CC=C(C(F)F)C=C1,-111.0,Train
CCN1NCC(C(=O)N2CC[C@@H](N)C2)C1C(F)(F)F.Cl,-60.84,Train
CCNC(=O)C(F)(F)F,-74.0,Train
O=C(CN1CC(C(F)(F)F)CCC1=O)N1CCOCC1,-62.24,Train
[H]/C(C1=CC=CC=C1)=C(/[H])C(F)(F)F,-63.0,Train
FC(F)C1NC2C(Cl)CCCC2[NH]1,-117.08,Train
COC1CC(NC2CCNC2=O)CCC1F,-149.14,Train
[H]C(F)(CCCCCCCC)SC(=S)OCC,-154.0,Train
CC(CC#N)NC1NC2C(F)CCCC2O1,-131.97,Train
FC(F)(F)I,-5.1,Train
CC(NC(=O)NC1CCC(F)CC1)C1CCCO1,-119.9,Train
CC1NN(C)C2SC(C(=O)NCC(F)(F)F)CC12,-71.96,Train
NC(=O)C1CC1C1CCCC(C(F)(F)F)C1,-62.22,Train
CN1CNCC1C(=O)NC1CC(C)(F)C1,-137.82,Train
CC1CC(F)CC2[NH]C(C(=O)N(C)[C@@H]3CCC[C@H]3O)CC12,-117.8,Train
CN(CC1CNN(C)C1)C(=O)NC1CCCC(Cl)C1F,-125.66,Train
NC1NNC(-C2CCCC(C(F)(F)F)C2)S1,-62.61,Train
CC1(C)CN(CC2CNCC(F)C2)CC2CCCCC2O1,-126.89,Train
O=S(=O)(C1CCCC(F)C1)N1CCCC1,-110.22,Train
OCC1CCNN1C(F)F,-95.13,Train
O=C(CN1CC(C(F)(F)F)CC(Cl)C1=O)N1CCC1,-62.15,Train
COCC1(C)CCN(C2NCCCC2F)C1,-134.14,Train
Cl.N=C1SCCN1CC1CCCCC1F,-117.54,Train
CC1(C2CCC(C#N)CC2)NC(=O)N(CC(F)(F)F)C1=O,-70.81,Train
CN1CCC(NC(=O)C2CCCCC2C(F)(F)F)N1,-59.08,Train
CC1C(F)CCC2SC(N)NC12,-121.92,Train
N#CC1CC(F)CCC1NC(=O)NCC1CCNCC1,-115.02,Train
OC1CCNC(-C2CCCC(F)C2)C1,-112.03,Train
CCN(C(=O)C1CCN(C)C(=O)C1)C1CCC(F)CC1,-113.24,Train
CN1CC(CN[C@@H]2CCCC[C@H]2F)NN1,-176.41,Train
Cl.N[C@@H]1CCCC[C@H]1NS(=O)(=O)CC1CCCCC1F,-117.17,Train
[H]C(=O)C(C)C(F)(F)F,-68.0,Train
CC1CC(C(=O)NC2(C(=O)O)CC2)C(Cl)CC1F,-112.46,Train
O=C(NCC1CCCC(F)C1)N1CCCO1,-113.57,Train
O=C(COC1CCCCC1F)N1CCC1,-135.47,Train
CC1C(F)CCCC1NCC1NCCN1C,-117.68,Train
O=S(=O)(C1CCCCC1OC(F)(F)F)N1CCCC1,-56.35,Train
CC1CC(CNC(=O)C(=O)N2CCCC2)CCC1F,-120.03,Train
O=C(NC1CCNCC1)C1CCC(F)CC1,-106.73,Train
O=C(O)CC1C(=O)NC2CCC(F)CC21,-121.19,Train
NC(=O)C1CCC(=O)N(CC2CC(Cl)CCC2F)N1,-120.32,Train
O=C(NC1(CF)CCC1)C1CCNCC1,-225.01,Train
CN(C(=O)C1CCCO1)C1NCCCC1F,-126.86,Train
F/C=C/COCC1=CC=CC=C1,-125.0,Train
CCCC1C(=O)NCCN1C(=O)C1CNCC(F)C1,-123.73,Train
CC1NOC(NC(=O)C2CCCC(C(F)(F)F)C2)N1,-62.36,Train
C[Si](C)(C)C(F)F,-140.0,Train
O=C(N[C@H]1C[C@H]1C(F)F)C1CNNC2CCCCC12,-109.38,Train
CC1N[NH]CC1NC(=O)C1(C2CCC(F)CC2)CC1,-114.3,Train
FC(F)(F)CI,-65.6,Train
COC1=CC=C(F)C=C1,-125.2,Train
O=C1CCC2CC(C(=O)N3CCCCCC3)C(F)CC2N1,-118.43,Train
CC(=O)CC(C)(F)F,-98.0,Train
CC1NCCCC1C(=O)N1CCC(O)(C(F)(F)F)CC1,-84.28,Train
CCCCCC(F)(F)Br,-44.0,Train
CC1CCN(CC2CCC(C#N)CC2F)C(=O)C1,-115.18,Train
CC1NC(CNC2CCCC(F)C2C)NO1,-117.48,Train
FC(F)(F)C1=CC=CC(C(F)(F)F)=C1,-63.3,Train
CN(CC1CNN(C)C1)C1NCCCC1F,-127.73,Train
CC(=O)OCC(F)(F)C1=CC=CC=C1,-105.0,Train
O=C(O)C1OCNC1C(F)F,-116.56,Train
CC1CCC(CNC(=O)N2CC(F)C2)S1,-180.61,Train
CCCCCCC(C)C(F)(F)F,-74.0,Train
C[C@@H]1CN(C)C[C@H](C(=O)N2CCCC(C(F)(F)F)C2)O1,-72.15,Train
CN1CCC(=O)NC2CC(F)CCC21,-119.88,Train
F/C=C/OC1=CC=CC=C1,-156.0,Train
OCCCF,-220.0,Train
CC1(CNC(=O)N2CC(F)C2)CCOC1,-180.69,Train
CC1(C(=O)N2CC(CC(F)F)C2)COC1,-117.16,Train
O=C(O)C1CCNN1C(F)F,-96.91,Train
OCC1CCNN1CCF,-222.29,Train
[H]/C(CCCCCC)=C(/[H])C(F)(F)F,-65.0,Train
O=C(C1=CC=CC=C1)C(F)(F)Cl,-93.0,Train
Cl.CN1NC(N)CC1C(F)F,-115.05,Train
O=C(NC1CC(F)CCC1-N1CCCN1)N1CCCC1,-111.86,Train
CC1NOC(NCC2CCC(Cl)C(F)C2)N1,-116.12,Train
CC1NN(-C2CCC(F)CC2)C(C)C1C(=O)N1CCC1,-112.81,Train
O=C(C1CCC(OC(F)(F)F)CC1)N1CCOCC1,-57.79,Train
O=S(=O)(CF)C1=CC=CC=C1,-211.0,Train
N#CC1CCCN(CCC(F)(F)F)C1=O,-64.93,Train
[H]C([H])=C(F)C(C)=O,-116.0,Train
CC(NC1NCCCC1F)C1CCN(C)N1,-139.09,Train
O=C(N1CCOCC1)C1(C2CCC(F)CC2)CC1,-116.5,Train
FC(F)(F)C1=NNC2=CC=CC=C21,-60.0,Train
FC(F)(OC1=CC=CC=C1)SC1=CC=CC=C1,-43.0,Train
N#CC1(C(=O)NC2CCC(F)CC2)CCCC1,-116.3,Train
CC1CCC(F)CC1CN1C(=O)NC2(CCC2)C1=O,-117.58,Train
CC(=O)NC1CC(C)NN1-C1CCCCC1C(F)(F)F,-60.5,Train
OC1(CNC2NCCCC2F)CCSC1,-139.39,Train
CC1(C(=O)NCC2CCCCC2F)COC1,-119.79,Train
CN(C)C(=O)C1C[NH]C(C(F)(F)F)C1,-59.53,Train
N#CC1(C(=O)NCC2CCCCC2F)CCCC1,-119.29,Train
N#CCC1(O)CN(CC2CCCCC2F)C1,-118.22,Train
CC1(C)C(C(F)(F)F)CCN1C(=O)C1CCC(O)NC1,-64.93,Train
Cl.NC1CCC2CC(F)CCC21,-113.36,Train
[H]N1C=C(F)C(=O)N([H])C1=O,-171.0,Train
N#CC1C(F)CCCC1-N1CCCC1,-105.76,Train
CN1C(=O)C[C@H](C(=O)O)[C@H]1C1CCCC(F)C1,-113.35,Train
CC1CCN(C(=O)C2CCC3NNC(C(F)F)N3C2)CC1,-119.43,Train
CCOC(=O)C(F)(F)/C=C/C1=CC=CC=C1,-88.0,Train
FC(Br)Br,-86.0,Train
CC1CC2C(=O)N(CC#N)CNC2CC1F,-104.72,Train
CC(=O)NC1CCCN(C(C)C2CCCC(F)C2)C1,-113.53,Train
CC(C1CCCCC1F)N1CCC(C(=O)O)C1.Cl,-117.08,Train
FC1=COC2=CC=CC=C12,-177.0,Train
CC1CC(F)CC2C1CN(C(=O)C1CCNCC1)CC2,-117.27,Train
CC1CCC(NC(=O)C2CC(F)C[NH]2)CN1,-163.27,Train
CC(C)(CO)NC(=O)C1CC(F)CC2CCCNC12,-112.66,Train
FC1CCC2OC(N3CCCO3)NC2C1,-118.05,Train
CN(CC1CC(F)CC2CCCNC12)S(C)(=O)=O,-112.73,Train
CC(F)F,-110.0,Train
O=C(NCC1NC2CC(F)CCC2O1)N1CCSCC1,-117.91,Train
O=S(=O)(CCC(F)(F)F)N1CCOCC2(CC2)C1,-65.55,Train
CC1CCC(OCC2NCNN2C)CC1F,-115.1,Train
CN(CC1CCCNC1)C(=O)C1CCCCC1F,-116.69,Train
O=C(NCC1COC2CCCCC2O1)C1CCC(F)CC1,-107.97,Train
CC(F)(F)C(=O)C1=CC=CC=C1,-94.0,Train
N#CC1CCC(CNC2CCOC2)CC1F,-107.98,Train
CCN1CCN(S(=O)(=O)C2CCC(F)CC2)CC1,-104.48,Train
O=S(=O)(C1CCCC(F)C1)N1CCCCC1,-110.24,Train
CC1CC(C)NC(NS(=O)(=O)CC2CCCCC2F)C1,-117.89,Train
CN1CCC(NC(=O)C2CCC(Cl)CC2F)N1,-112.28,Train
CN(C)CC1CCCN1S(=O)(=O)C1CCCCC1F,-108.84,Train
CS(=O)(=O)NC1(C2CCCC(C(F)(F)F)C2)CCC1,-62.13,Train
CC1CCC(C(N)C(F)(F)F)O1.Cl,-75.22,Train
O=C(NCC1CCC2C(C1)OCO2)C1CCCC(F)C1,-112.29,Train
CC(C)(N)C1NC(C(F)(F)F)CC(=O)[NH]1.Cl,-70.47,Train
O=C(NC1CCCCC1O)C1CCC(F)CC1Cl,-108.79,Train
CNC(=O)C1CN(C(=O)CC2CCC(F)CC2)CCO1,-116.27,Train
NC1CC2C(CC1F)NC(=O)CC2,-135.44,Train
O=C(C1=CC=CC=C1)C(F)(F)I,-54.0,Train
N#CC(F)(F)C1=CC=CC=C1,-83.5,Train
FC(F)OC1=CC=C(Cl)N=C1,-82.0,Train
NC1CNCCC1-C1CCC(F)CC1,-113.62,Train
CCCCCCC(=O)C(F)(F)Cl,-85.0,Train
FC(F)(F)C1=CC=CC=C1C(F)(F)F,-59.6,Train
FC(F)(F)C1CCCN(C2CNCCN2)C1,-71.87,Train
CN1CNCC1CCN1CCCC(C)(F)C1,-148.15,Train
COC1CCCC(F)C1C(C)NC(=O)N1CCSCC1,-118.83,Train
FC(C1=CC=CC=C1)C(F)C1=CC=CC=C1,-186.0,Train
CC1C(C(=O)N2CCCC2)CNN1-C1CCC(F)CC1,-112.32,Train
O=C1NCCN1C1CCCC(C(F)(F)F)C1,-62.45,Train
FC(Cl)(Cl)CC1=CC=CC=C1,-56.0,Train
O=C(NC1CCCNC1)NC1(C2CCCC(F)C2)CC1,-113.99,Train
CN(CC1CCC(F)CC1Cl)C(=O)C1(N)CCCC1.Cl,-113.39,Train
O=S(=O)(C1=CC=CC=C1)C(F)(F)F,-78.0,Train
CC1NCC(C(F)(F)F)CC1C(=O)O,-62.68,Train
CC(=O)CC(F)C1=CC=CC=C1,-174.0,Train
CC1[NH]NC(C(F)(F)F)C1Cl,-62.35,Train
CC1CCCC(C(=O)NC2CCC(C(F)(F)F)CC2)N1,-73.64,Train
CN(CC1CCCO1)C(=O)C1CCCCC1F,-116.75,Train
CC(=O)NC1CCCN(C2CCNC3CC(F)CCC23)C1,-109.93,Train
COC1CCC(F)C(NC(=O)C2CCNCC2Cl)C1,-133.71,Train
FC(F)C1CCN(C2CNCCN2)CC1,-124.08,Train
CC1NC2CC(F)CCC2CC1C(=O)N1CCOCC1C,-106.81,Train
CN(CCC#N)C1CCC2CCC(F)CC2N1,-110.65,Train
CCCCCCCCC(F)F,-116.0,Train
CC1=NC(F)=NC(Cl)=C1,-44.0,Train
O=C(NC1CCCNC1)N1CCC2CCC(F)CC21,-115.39,Train
O=C1CN(C2CCCC2)C(=O)N1C1CCC(F)CC1,-112.28,Train
CN(CC1CNN(C)C1)S(=O)(=O)C1CCC(F)CC1,-105.1,Train
OC(C1=CC=CC=C1)C(F)(F)F,-79.0,Train
CCCCSCC(F)(F)F,-69.0,Train
O=C1NC(-C2CCCCC2)CC(C(F)(F)F)[NH]1,-70.31,Train
FC1=CC=C(F)C=C1,-120.0,Train
COC1CCC(C(=O)N2CCCN(C)CC2)C(F)C1,-113.85,Train
O=C(NC1CCC(F)CC1)N[C@@H]1C[C@H]1CO,-120.07,Train
CN(C(=O)C1CCCC(F)C1Cl)C1NCCCC1C#N,-113.99,Train
FC(F)C1=NC2=C(C=CC=C2)N1,-115.0,Train
CC(O)(CN1CCNN1)C(F)(F)F,-81.44,Train
CC1(C)CNC(=O)CN1C(=O)C1CCC(F)C(Cl)C1,-113.14,Train
FC1=C(F)C=CC=C1,-139.0,Train
OC1CC(C(F)(F)F)NCN1,-70.86,Train
CC1COC(CO)CN1CC1CCCC(Cl)C1F,-118.91,Train
CC(C)(C(=O)NC1CCNCC1F)C1CCCS1,-138.87,Train
CCC1CCNC(C(=O)N2CC(CF)C2)C1,-228.22,Train
CC1CCC(F)C(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2O3)C1,-120.92,Train
C[C@@H]1CCO[C@@H]1C(=O)NC1CNCC(F)C1,-125.1,Train
O=C1CN(C2CCC(C(F)(F)F)CN2)C2CCCCC2N1,-60.98,Train
CN1CCCN(C(=O)C2CCOC2)C2CC(F)CCC21,-120.33,Train
CCC(=O)N1CC(=O)NC2C(F)CCCC21,-130.63,Train
CC1CNC(C(C)NC2CCC(F)CC2)O1,-126.02,Train
CC1CCC(C(=O)N2CCCN(C)C3CCC(F)CC32)O1,-120.7,Train
OC/C=C(/F)C1=CC=CC=C1,-118.0,Train
FC1CC(Cl)C2CNCCC2C1,-105.07,Train
CC1CSCC1C(=O)N1CC(CF)C1,-228.51,Train
CCCOC(F)F,-84.2,Train
COCC1C(C(N)=O)SC2CCCC(F)C12,-118.77,Train
CN(C(=O)C1CCC(CO)C(F)C1)C1CC1,-118.7,Train
CC1(C)COC(C2CCCC(F)C2)CN1,-113.25,Train
CC(=O)N1CCOCC1C1CCC(F)CC1,-115.58,Train
CS(=O)(=O)N1CCN(C(=O)CC(F)(F)F)CC1,-62.65,Train
CC(C)(F)F,-84.5,Train
CC1CCC2C(F)CCCC2C1NS(C)(=O)=O,-117.89,Train
CC(C)C1NC(=O)N(CC2CCC(F)C(C#N)C2)C1=O,-108.92,Train
O=C(N[C@@H]1CCCOC1)C1CC(F)C[NH]1,-163.94,Train
NC1NNC(C(F)F)O1,-120.89,Train
NC1CC(C(F)(F)F)C2CN[NH]C2C1,-61.92,Train
FC=C(Cl)Cl,-122.0,Train
O=C(NCCC1CCCS1)N1CC(F)C1,-180.63,Train
O=C1NCCCCC1NC1CCC(F)CC1,-126.97,Train
FC(F)C1CCN(CC2CCON2)CC1,-123.55,Train
O=C(NC1CC1C1CCCCC1F)C1CCNCC1,-120.14,Train
CC1CC(F)CC(C(=O)N[C@@H]2C[C@H]2CO)C1,-113.5,Train
O=C(C1CCCO1)N1CCN(C2CCCCC2F)CC1,-123.48,Train
O=C1NC(C(F)(F)F)NC2CCCCN12,-75.47,Train
N#CC1CCC(F)C(CN2CCCCC2C(N)=O)C1,-106.39,Train
O=C([O-])C1CCCN(CC(F)(F)F)C1=O.[K+],-69.42,Train
O=S1(=O)CCCN1CC1CCC(C(F)(F)F)CC1,-62.15,Train
CC1CCC(F)C(CN2CC[C@H](N)C2)C1.Cl,-123.12,Train
O=C(NCC1CCCO1)NC1CCCC(F)C1,-112.52,Train
CC1OCCC1C(=O)NC1CC(C)(F)C1,-138.01,Train
O=C1CCC(C(=O)N2CCC(CC(F)(F)F)CC2)CN1,-63.01,Train
N#CC1CC(F)CCC1N1CCCC1C(=O)NC1CC1,-127.13,Train
Cl.NCC1CCCC(C(F)(F)F)O1,-74.66,Train
CC1CN(C(=O)NC2CCC(F)CC2Cl)CC(C)O1,-114.37,Train
CC1NOC(CN2CCC[C@@H]2C(F)F)N1,-123.65,Train
COC1CC(F)CCC1NC(=O)C1CCCS1,-112.36,Train
CC1[NH]NCC1C(=O)N[C@@H]1CCCC[C@H]1F,-175.95,Train
CCCCCCCCC(F)(F)Cl,-49.0,Train
CC1(C)OCCC1NCC1CNCC(F)C1,-126.28,Train
CP(C)CC(F)(F)F,-59.0,Train
[H]/C(C(=O)OC)=C(/F)CCCC,-76.0,Train
CC1CCN(C(=O)N2CC(CF)C2)CC1,-227.07,Train
CNC1CCCN(C(=O)CC2C(F)CCCC2Cl)C1.Cl,-113.65,Train
CC(=O)NC1CCC(F)CC1NC1CC1,-113.32,Train
CC(C)C(F)F,-127.0,Train
CC(=O)N1CCC(N)C2CCC(F)CC2C1.Cl,-114.36,Train
[H]C1(C(F)(F)F)CCCCC1,-75.0,Train
CN1CN(C(=O)C2CCCC(F)C2)CC1=O,-111.77,Train
FC1CCC(C2CNCCN2)CC1,-115.07,Train
CC1CNCCC2CCC(F)CC21.Cl,-115.75,Train
FC1CCC2CCCNC2C1Cl,-108.59,Train
FC1CCC(CN2CCOCC2C2CC2)CC1,-115.51,Train
CC1NC(-C2CCC(C(F)F)CC2)SC1C(=O)O,-111.59,Train
FC(F)(F)C1=NC(Cl)=C(Cl)S1,-56.0,Train
CCS(=O)(=O)N1CC(=O)NC2C(F)CCCC21,-130.28,Train
FC(F)(Cl)C1=CC=C(C(F)(F)Cl)C=C1,-50.0,Train
OCC1CN(CC2CCC(F)CC2)CC1O,-115.37,Train
CN1C(=O)N(CC(F)(F)F)C(=O)C1C1CCCCC1,-70.82,Train
O=C(NC1CCCC(C(F)(F)F)C1)N1CCOCC1,-71.62,Train
NC(C1CCCC(F)C1)C1CCCCN1,-112.99,Train
FC1=CC=C2N=CC=CC2=C1,-114.0,Train
CCCC1C(N)CNN1-C1CCC(F)CC1.Cl,-113.73,Train
O=[N+]([O-])C1=CC=C(C(F)F)C=C1,-113.0,Train
CC1CC(C(=O)N2C[C@H](F)C[C@H]2C(N)=O)CO1,-177.96,Train
CC1CCC(C(=O)N2CCC(O)(C(F)(F)F)C2)S1,-80.15,Train
O=C(C1CCCCC1F)N1CCC[C@@H]1CO,-117.05,Train
[H]C(F)(OC1=CC=CC=C1)C(=O)OCC,-130.0,Train
CC1CCC(F)CC1C(=O)N1CCSC2COCCC21,-116.6,Train
O=C(NC1CNN(-C2CCCCC2F)C1)N1CCOCC1,-126.02,Train
CN(CC1CCCO1)S(=O)(=O)C1CCCCC1F,-109.29,Train
COC1CCCC(C(=O)N2CC3CC2(C(F)(F)F)C3)C1,-67.15,Train
O=C(OCF)C1=CC=CC2=CC=CC=C21,-158.0,Train
CC1CC(NC(=O)NC2CC2)NN1-C1CCCC(F)C1,-111.68,Train
C[C@@H]1CN(CC2C(F)CCCC2Cl)CCN1,-110.79,Train
FC(F)(F)OC1CC2CCC21,-58.0,Train
COCC1CCN1C1CCCC(F)C1C#N,-108.22,Train
CC(C)C1CCOC1C(=O)N1CC(CF)C1,-228.34,Train
FC(F)(F)C1=CC=CN=C1,-62.0,Train
O=C(NC1CCC(F)CC1)N1CCN(C(=O)C2CC2)CC1,-119.06,Train
FC(Cl)Cl,-82.0,Train
CC1CC(C(=O)N2CCCC2CO)CC(C)C1F,-119.17,Train
OC[C@H]1C=C[C@@H](NC2NCCCC2F)C1,-139.2,Train
O=C(O)C1CNN(CC(F)F)C1,-124.0,Train
CC1C(Cl)CNN1CC(=O)NC1CCC(F)CC1,-116.91,Train
CC1OCNC1C(=O)N(C)CC1CCC(Cl)C(F)C1,-116.61,Train
CCC(F)CC,-183.0,Train
[H]C1=C(C(F)F)N(C2=CC=CC=C2)N=C1C1=CC=CC=C1,-110.0,Train
O=C(O)CC(F)(F)F,-64.0,Train
FC1(F)CCCCCCCCCCCCCC1,-91.5,Train
O=C(C1CCCNC1O)N1CCC(CC(F)(F)F)CC1,-62.98,Train
NC(=O)N(CC1CCCC(F)C1)C1CC1,-113.69,Train
CC1CCC(F)CC1NC(=O)NC(C)C1CCNCC1,-116.63,Train
NC(=O)C1CCCCC1NC(=O)C1CCC(F)C(Cl)C1,-111.21,Train
CN(CC1CCNCC1)C(=O)NC1CCC(F)CC1,-118.91,Train
Cl.NC(C1CCOCC1)C(F)(F)F,-73.25,Train
O=C(NCC1CCC(F)CC1)C1(O)CCC1,-116.12,Train
CC1COCC(C)N1C(=O)C1CCC(OC(F)F)CC1,-82.36,Train
CC(=O)NC1CCCN(CC(F)(F)F)C1=O,-70.56,Train
CCC(F)C1=CC=CC=C1,-176.0,Train
O[C@@H]1CCC[C@H]1C1CCC(F)CC1,-117.68,Train
CC1CCC(NCC2CNNN2C)C(F)C1,-134.38,Train
OC1(C(F)(F)F)CCN(CC2CC=CCC2)CC1,-84.34,Train
CC1CN(CC(=O)NC2CCCCC2F)CCO1,-124.86,Train
CS(=O)(=O)NC(C1CCCC(F)C1)C1CCCC1,-113.24,Train
FC(F)(I)CCI,-39.0,Train
F/C(Br)=C/C1=CC=CC=C1,-66.0,Train
CC1(C(=O)NCC2CCCCC2F)CNC1,-119.43,Train
NC(=O)NCC1CC(C2CC2)CCC1F,-124.76,Train
O=C(C1CCC(F)C(Cl)C1)N1CCC(CO)C1,-112.94,Train
COC1CCC(NC(=O)N2CCOC(C)C2)CC1F,-135.05,Train
O=C(CC1CCCC(F)C1)N1CCC1,-113.59,Train
COC1CCC(S(=O)(=O)NC2CC=CC2)C(C)C1F,-135.98,Train
CC1CNC(CNC2CCCCC2F)NC1,-134.95,Train
CC(F)(Cl)Cl,-44.0,Train
O=C(C1CCCO1)N1CC(O)(C(F)F)C1,-134.59,Train
O=C(O)[C@@H]1CCCN[C@@H]1C(F)(F)F,-70.34,Train
CC1NOC(C)C1NC(=O)C1CCC(F)CC1,-106.85,Train
CC1(C)C(C(F)(F)F)CCN1CC(N)=O,-65.93,Train
CC1CCC(NC(=O)N2CCOCC2)CC1F,-116.88,Train
FC(F)F,-78.0,Train
CC1CC(C)N(-C2CCC(NC(=O)NC3CC3)CC2F)N1,-121.57,Train
OC[C@H]1CCCN1C1CCCC(C(F)(F)F)N1,-68.2,Train
CC1COCCN(CC2CCNCC2F)C1,-130.46,Train
CC1(C)CN(C(=O)CC2CCCCC2F)CCS1(=O)=O,-117.64,Train
CN(C)C(=O)CC1NOC2CCC(F)CC12,-119.63,Train
CN1CNC(C(=O)N[C@@H]2CCCC[C@H]2F)C1,-176.06,Train
C/C=C/C(C)(F)F,-84.0,Train
NC(=O)C1=CC2CC(F)CCC2OC1,-121.94,Train
[N-]=[N+]=NC(F)(F)C1=CC=CC=C1,-69.0,Train
NC(=O)C1CNC(NC(=O)C2CCCCC2F)S1,-114.31,Train
FC(C1=CC=CC=C1)C1=CC=CC=C1,-163.0,Train
CNS(=O)(=O)C1CCC(C(=O)NC2CCCC(F)C2)O1,-112.01,Train
CC1CC(S(=O)(=O)N2CCCC2)CCC1F,-109.13,Train
O=C(CCC1CCC(F)CC1)N1CCOC2NCCCC21,-117.24,Train
O=C(C1CCC(O)NC1)N1CCCC1C1CCCC(F)C1,-113.08,Train
O=C1NC(C2CCC(F)CC2)C12CCC2,-115.09,Train
[H]C1=C(Br)N=C(C(F)(F)F)S1,-66.5,Train
CC(=O)NC1NC(C(=O)NC2CCC(F)CC2)CS1,-116.74,Train
CC1CCC(F)C(NC(=O)C2CCN3CCNC3C2)C1,-129.1,Train
