feature,importance
Morgan_646,7.615911064054935e-05
Morgan_308,7.49227663724308e-05
ECFP_F_643,7.447642061970703e-05
ECFP_F_634,7.443814742476702e-05
Morgan_20,7.438931997662976e-05
Morgan_425,7.426519826682674e-05
Morgan_979,7.407936776961558e-05
Morgan_67,7.386724179486911e-05
Morgan_127,7.374319408764797e-05
Morgan_311,7.366693198484807e-05
ECFP_F_410,7.364269187839814e-05
Morgan_931,7.322691726979843e-05
Morgan_219,7.315687062228411e-05
Morgan_475,7.30955224290912e-05
ECFP_F_34,7.283378460279534e-05
Morgan_490,7.261090565727727e-05
Morgan_824,7.258632116675553e-05
Morgan_448,7.250635765656857e-05
MACCS_29,7.246104717844279e-05
ECFP_F_279,7.201889469849186e-05
ECFP_F_311,7.20047874141895e-05
Morgan_864,7.157095953894654e-05
Morgan_776,7.156170688104209e-05
ECFP_F_581,7.096072352238192e-05
ECFP_F_903,7.079784101670606e-05
Morgan_997,7.048275546356647e-05
Morgan_502,7.047882692826131e-05
Morgan_412,7.022119605896765e-05
Morgan_143,7.001323732045345e-05
Morgan_803,6.988902041386145e-05
Morgan_55,6.971249756969364e-05
Morgan_162,6.952610737277029e-05
Morgan_230,6.952295455019376e-05
Morgan_826,6.887599764208031e-05
ECFP_F_592,6.879259089241482e-05
Morgan_748,6.830258723911276e-05
Morgan_120,6.815462632032194e-05
Morgan_480,6.809682768778378e-05
Morgan_861,6.779449535956647e-05
Morgan_932,6.75442271998795e-05
Morgan_264,6.749592258663189e-05
Morgan_258,6.717418594091356e-05
Morgan_1015,6.699091821467786e-05
ECFP_F_161,6.687130854512737e-05
Morgan_281,6.667795563102668e-05
Morgan_648,6.642342970514066e-05
Morgan_983,6.633412585869034e-05
Morgan_599,6.630614991416428e-05
ECFP_F_650,6.622025733875267e-05
Morgan_236,6.613022283566999e-05
Morgan_844,6.602701968475083e-05
Morgan_918,6.588887972561423e-05
Morgan_984,6.575233319565334e-05
ECFP_F_425,6.556020069511618e-05
Morgan_1000,6.535175207474558e-05
Morgan_319,6.509584850374936e-05
ECFP_F_538,6.501803723166882e-05
Morgan_115,6.485816708281142e-05
Morgan_631,6.474605251593032e-05
Morgan_986,6.461692677365996e-05
Morgan_765,6.441320644262928e-05
Morgan_357,6.364270310041141e-05
Morgan_917,6.348717770157299e-05
Morgan_223,6.334885662572466e-05
Morgan_763,6.306695544046246e-05
Morgan_179,6.301183697678613e-05
Morgan_74,6.300450151877454e-05
Morgan_21,6.294748313035944e-05
Morgan_60,6.292148544273822e-05
Morgan_346,6.289312972153367e-05
ECFP_F_1009,6.28803216273672e-05
Morgan_97,6.25724232898568e-05
Morgan_366,6.245647609684261e-05
Morgan_784,6.228671218104015e-05
Morgan_925,6.215216002724726e-05
Morgan_696,6.200546633314098e-05
Morgan_399,6.169423293296729e-05
Morgan_843,6.162004616861728e-05
ECFP_F_851,6.146446869079114e-05
Morgan_146,6.130675559748527e-05
MACCS_49,6.13035169466945e-05
ECFP_F_537,6.13021622923893e-05
Morgan_948,6.123868308570973e-05
Morgan_827,6.118039269141242e-05
MACCS_140,6.060029113019957e-05
Morgan_1010,6.027276381298011e-05
ECFP_F_858,6.0153356978037474e-05
Morgan_269,5.993087152314014e-05
Morgan_710,5.980493199252176e-05
Morgan_237,5.939276008812262e-05
Morgan_322,5.9293165647508456e-05
Morgan_211,5.920591642746504e-05
Morgan_1018,5.8922482637237965e-05
Morgan_365,5.888702485808981e-05
Morgan_793,5.78431903778423e-05
ECFP_F_657,5.780661117436803e-05
Morgan_907,5.768711401075776e-05
ECFP_F_479,5.767481393844387e-05
Morgan_372,5.7588850133232154e-05
Morgan_239,5.757787335237487e-05
Morgan_203,5.756486325245918e-05
Morgan_522,5.7349524407273224e-05
Morgan_315,5.732264375371635e-05
Morgan_476,5.7176360072303695e-05
Morgan_244,5.678191560802611e-05
ECFP_F_734,5.66810643610745e-05
Morgan_958,5.655832115481163e-05
Morgan_85,5.631282778587559e-05
ECFP_F_981,5.6290775405907585e-05
Morgan_946,5.584383372600962e-05
Morgan_562,5.5758766056600835e-05
Morgan_169,5.544146317466573e-05
Morgan_335,5.5303428970476384e-05
Morgan_573,5.512618558164791e-05
Morgan_634,5.488064170758819e-05
Morgan_747,5.4802819422819184e-05
Morgan_192,5.4774126198766804e-05
Morgan_52,5.470479812428517e-05
Morgan_337,5.469117500265795e-05
Morgan_676,5.440653932095528e-05
ECFP_F_958,5.424847428004731e-05
ECFP_F_361,5.380615992366152e-05
Morgan_323,5.369197097307781e-05
Morgan_945,5.334277276121385e-05
Morgan_874,5.322769730518744e-05
Morgan_891,5.2977186456022325e-05
ECFP_F_515,5.2855205774294605e-05
MACCS_50,5.2805980551655626e-05
Morgan_445,5.273267405500677e-05
Morgan_960,5.271154104375404e-05
MACCS_59,5.269533002813438e-05
ECFP_F_674,5.253141351928657e-05
ECFP_F_954,5.244668096807253e-05
Morgan_620,5.219027341017447e-05
Morgan_512,5.191712712892242e-05
Morgan_989,5.1493438818619554e-05
Morgan_248,5.148200170998291e-05
Morgan_53,5.1442435996127825e-05
Morgan_686,5.12051286156662e-05
ECFP_F_65,5.098764813250168e-05
Morgan_257,5.088034142116782e-05
Morgan_63,5.085401555750023e-05
Morgan_1014,5.0164406467939496e-05
Morgan_221,4.9972030643709164e-05
ECFP_F_793,4.9726954042665945e-05
Morgan_193,4.970398627910337e-05
ECFP_F_155,4.95559809504972e-05
Morgan_174,4.951176324784427e-05
Morgan_819,4.927456223656521e-05
Morgan_75,4.87313295163434e-05
ECFP_F_484,4.854050870046365e-05
ECFP_F_548,4.820774278481397e-05
Morgan_967,4.8166408482346234e-05
Morgan_1003,4.7689607761543075e-05
Morgan_969,4.7686335930166744e-05
Morgan_1008,4.713408219285794e-05
Morgan_152,4.703282221383209e-05
ECFP_F_917,4.6939556527745565e-05
Morgan_325,4.677946976341043e-05
ECFP_F_228,4.670468000949099e-05
Morgan_582,4.6656742951081036e-05
Morgan_341,4.663606964260386e-05
Morgan_231,4.661693415113549e-05
Morgan_46,4.6476812286407415e-05
Morgan_373,4.641544780325027e-05
Morgan_499,4.63083126128655e-05
ECFP_F_287,4.628581640959766e-05
Morgan_1001,4.6178085417744266e-05
ECFP_F_391,4.6105918252304536e-05
Morgan_654,4.6098626975556635e-05
Morgan_690,4.5879620752091696e-05
ECFP_F_632,4.586867463644873e-05
Morgan_355,4.572549164299942e-05
Morgan_56,4.568948423363832e-05
Morgan_177,4.567759714801677e-05
Morgan_187,4.564870799625428e-05
ECFP_F_447,4.558911334925229e-05
Morgan_342,4.5559119632927556e-05
Morgan_614,4.536892553163856e-05
Morgan_884,4.5159717512104316e-05
Morgan_779,4.499204236136941e-05
Morgan_320,4.476902654301971e-05
Morgan_106,4.4765197587253466e-05
Morgan_820,4.4642760218386144e-05
ECFP_F_878,4.460642273008451e-05
Morgan_637,4.44323603418161e-05
Morgan_216,4.431916960817873e-05
Morgan_697,4.403912148073432e-05
Morgan_934,4.3619357880947225e-05
Morgan_396,4.350684010543623e-05
Morgan_639,4.337277149437963e-05
ECFP_F_894,4.333008781953002e-05
Morgan_415,4.3248070981953324e-05
Morgan_995,4.319848480431519e-05
Morgan_865,4.294232813405961e-05
ECFP_F_118,4.284134267366226e-05
ECFP_F_197,4.271618056959331e-05
Morgan_194,4.258034149091919e-05
Morgan_312,4.2502398255462903e-05
Morgan_434,4.248074052931701e-05
Morgan_732,4.2369996731037306e-05
Morgan_505,4.222479636137595e-05
Morgan_59,4.215495866923291e-05
ECFP_F_823,4.182778728537931e-05
ECFP_F_859,4.170053736088808e-05
ECFP_F_817,4.15495340473043e-05
Morgan_45,4.137412942204572e-05
Morgan_421,4.106251928311877e-05
ECFP_F_72,4.086189106468373e-05
Morgan_916,4.07397667599456e-05
Morgan_229,4.059670095245338e-05
ECFP_F_816,4.037909741984092e-05
Morgan_563,4.0342279612924775e-05
Morgan_220,4.00384228055628e-05
Morgan_791,3.9969355105689506e-05
Morgan_769,3.99487275749189e-05
Morgan_254,3.975438335805568e-05
Morgan_376,3.973371710996942e-05
ECFP_F_133,3.958331238546919e-05
ECFP_F_309,3.958032150968575e-05
Morgan_321,3.952170701549888e-05
ECFP_F_388,3.9504158780732594e-05
Morgan_966,3.9492508150530904e-05
Morgan_847,3.936262528433374e-05
Morgan_734,3.927148600151814e-05
ECFP_F_935,3.926901932396011e-05
Morgan_495,3.926356267120024e-05
ECFP_F_203,3.925569954875924e-05
Morgan_632,3.910224824464437e-05
Morgan_183,3.896706246749836e-05
Morgan_684,3.8873803833056296e-05
ECFP_F_510,3.881192304795855e-05
ECFP_F_341,3.8792501879959396e-05
Morgan_635,3.875206495068455e-05
Morgan_468,3.865520263167552e-05
ECFP_F_800,3.840394963846321e-05
Morgan_735,3.818500851524862e-05
Morgan_260,3.790314498347419e-05
Morgan_94,3.789731876769408e-05
ECFP_F_589,3.7779242604703896e-05
Morgan_583,3.769682399963957e-05
Morgan_944,3.7619622599187924e-05
ECFP_F_957,3.758249677118466e-05
Morgan_624,3.7393086986204677e-05
Morgan_805,3.736743760280578e-05
Morgan_788,3.733139022037094e-05
Morgan_427,3.732104195172047e-05
Morgan_845,3.7319583181263744e-05
Morgan_575,3.719974142711003e-05
Morgan_970,3.714225434886275e-05
Morgan_23,3.700971987681136e-05
Morgan_16,3.700764238554167e-05
Morgan_806,3.69613696559888e-05
Morgan_411,3.690211732265432e-05
Morgan_536,3.686507493053268e-05
ECFP_F_660,3.685765573629151e-05
Morgan_594,3.658709362694684e-05
Morgan_516,3.643161264737067e-05
Morgan_772,3.631084382061721e-05
Morgan_62,3.618278871920763e-05
Morgan_374,3.596077976933392e-05
ECFP_F_612,3.5956388810499726e-05
Morgan_778,3.580825232342356e-05
Morgan_188,3.5711297017763694e-05
ECFP_F_794,3.563275693275352e-05
Morgan_433,3.5578756651669045e-05
Morgan_518,3.545050924717609e-05
Morgan_510,3.5437504210502e-05
Morgan_855,3.53538222808998e-05
Morgan_136,3.5331426397341566e-05
Morgan_780,3.518099194655385e-05
ECFP_F_18,3.514239968014113e-05
Morgan_40,3.491441982904764e-05
ECFP_F_712,3.48923095042997e-05
MACCS_135,3.477190000265311e-05
ECFP_F_99,3.475505660698311e-05
Morgan_200,3.465000180744733e-05
ECFP_F_255,3.4386127814130894e-05
Morgan_473,3.4380839189057836e-05
Morgan_316,3.428223865278269e-05
Morgan_255,3.413393021336787e-05
Morgan_370,3.38781211817719e-05
Morgan_377,3.377543704799891e-05
ECFP_F_936,3.375007200970563e-05
Morgan_419,3.369561728836509e-05
Morgan_485,3.367461855127358e-05
Morgan_186,3.362485648378513e-05
Morgan_751,3.360377086308846e-05
Morgan_95,3.353652910404683e-05
ECFP_F_618,3.340914550717814e-05
Morgan_423,3.3393073051952125e-05
ECFP_F_864,3.326148344424463e-05
Morgan_113,3.3232196633789366e-05
Morgan_749,3.3085676157367576e-05
Morgan_286,3.271642397759556e-05
Morgan_400,3.252827995336342e-05
Morgan_871,3.2500672506486985e-05
Morgan_708,3.246975615402937e-05
Morgan_775,3.2467761119999755e-05
Morgan_22,3.243558796171828e-05
Morgan_754,3.233275733440624e-05
Morgan_668,3.220092548162364e-05
Morgan_441,3.219823463684769e-05
Morgan_603,3.204554833164376e-05
Morgan_762,3.190475303603147e-05
Morgan_705,3.151631745793426e-05
Morgan_736,3.141329886473479e-05
Morgan_856,3.1365990994423704e-05
Morgan_246,3.130376480595329e-05
ECFP_F_247,3.1126647271664814e-05
Morgan_558,3.100774710279329e-05
ECFP_F_36,3.090584425956178e-05
Morgan_872,3.0869084225554156e-05
Morgan_112,3.0826026003843216e-05
ECFP_F_257,3.066177845998893e-05
ECFP_F_411,3.0589624939645e-05
Morgan_125,3.0576237107287275e-05
Morgan_909,3.0463572933860906e-05
Morgan_132,3.041895477493772e-05
Morgan_339,3.0168009459506607e-05
Morgan_615,3.0016962846468234e-05
Morgan_561,2.9739984089852553e-05
Morgan_307,2.970283721377376e-05
ECFP_F_887,2.9561151467181358e-05
Morgan_951,2.955146334310346e-05
ECFP_F_599,2.954543908750107e-05
Morgan_227,2.9375088387930617e-05
Morgan_737,2.9370393058251072e-05
Morgan_180,2.919403278643253e-05
Morgan_977,2.897235035286103e-05
Morgan_598,2.850265884053129e-05
ECFP_F_239,2.8470659298163983e-05
ECFP_F_953,2.8224673710227288e-05
Morgan_76,2.8154093704708715e-05
Morgan_759,2.8152541815328986e-05
ECFP_F_28,2.8088702178195518e-05
Morgan_191,2.7918482978806938e-05
Morgan_980,2.788352348657201e-05
Morgan_729,2.7864051455239293e-05
ECFP_F_112,2.7708136332448744e-05
Morgan_957,2.768799694705632e-05
Morgan_154,2.7503910197047345e-05
Morgan_199,2.744074697572764e-05
Morgan_565,2.7235759331808032e-05
Morgan_786,2.719742971214323e-05
Morgan_626,2.7121644693432628e-05
Morgan_317,2.710850590402563e-05
Morgan_178,2.709013685751111e-05
Morgan_813,2.706972078971755e-05
Morgan_566,2.7054314147801253e-05
ECFP_F_408,2.6798096950978123e-05
Morgan_393,2.676515995717159e-05
Morgan_880,2.6644169936964248e-05
ECFP_F_813,2.6642560471714985e-05
Morgan_740,2.6607103406552643e-05
ECFP_F_1014,2.6262414567528883e-05
Morgan_854,2.625461937155562e-05
Morgan_158,2.6248476582350946e-05
Morgan_435,2.6228528749837263e-05
Morgan_202,2.6125245986076646e-05
Morgan_766,2.6122673920541176e-05
Morgan_673,2.6099678332085542e-05
Morgan_478,2.6084970855561186e-05
Morgan_504,2.5979250826566883e-05
Morgan_604,2.5720635330417766e-05
Morgan_816,2.5677167957512222e-05
Morgan_720,2.5522576811068253e-05
Morgan_273,2.5438662436413055e-05
ECFP_F_972,2.534184709184954e-05
Morgan_868,2.5317125835949755e-05
Morgan_99,2.5312897531586325e-05
Morgan_913,2.5213603937011397e-05
Morgan_68,2.499797274397182e-05
MACCS_48,2.495983976459772e-05
Morgan_572,2.490366647491865e-05
ECFP_F_1012,2.481935337338829e-05
Morgan_438,2.479516633948776e-05
Morgan_683,2.471712379837714e-05
ECFP_F_438,2.4638756981914675e-05
MACCS_113,2.461152867652165e-05
Morgan_1016,2.457246763832508e-05
MACCS_34,2.4422999330257056e-05
Morgan_971,2.4309491272982243e-05
Morgan_111,2.413002738680533e-05
Morgan_161,2.3879296016751553e-05
Morgan_462,2.3828179044877367e-05
Morgan_449,2.3548527718185325e-05
ECFP_F_631,2.347592565406904e-05
Morgan_822,2.3276007286702748e-05
ECFP_F_721,2.3198207485882852e-05
ECFP_F_131,2.289044279221889e-05
ECFP_F_623,2.2885390333287745e-05
ECFP_F_709,2.2877358760799502e-05
Morgan_741,2.285328614159176e-05
ECFP_F_494,2.2824920679489878e-05
Morgan_173,2.2654718667112383e-05
Morgan_135,2.2614435616690385e-05
ECFP_F_949,2.2605102192116058e-05
Morgan_295,2.2509499597259996e-05
ECFP_F_740,2.2490023099939835e-05
Morgan_947,2.2443656650564678e-05
Morgan_506,2.2398809817271148e-05
Morgan_391,2.229256527530373e-05
ECFP_F_782,2.2239113358958842e-05
Morgan_465,2.2143504523881604e-05
Morgan_79,2.1986792822632712e-05
Morgan_491,2.1851371390978756e-05
ECFP_F_471,2.1645380855393955e-05
ECFP_F_193,2.1493295464753445e-05
Morgan_168,2.1420085063374762e-05
Morgan_906,2.1401682593751186e-05
Morgan_88,2.1388992529396913e-05
ECFP_F_62,2.120617661399461e-05
ECFP_F_705,2.1183352450784158e-05
Morgan_548,2.1116176781932587e-05
Morgan_592,2.104488845450781e-05
Morgan_658,2.091266825763539e-05
ECFP_F_971,2.0876589794155312e-05
Morgan_34,2.065693946654752e-05
ECFP_F_588,2.056137551060588e-05
Morgan_409,2.050381451998957e-05
Morgan_595,2.047646125868292e-05
ECFP_F_798,2.0453996761939807e-05
ECFP_F_528,2.0424381232713695e-05
Morgan_633,2.0422911070277694e-05
ECFP_F_372,2.042191302718531e-05
ECFP_F_1002,2.042034000653285e-05
ECFP_F_468,2.031222334280613e-05
Morgan_166,2.024720112912293e-05
ECFP_F_852,2.019261666767626e-05
ECFP_F_184,2.015345150549765e-05
Morgan_651,2.0150540777550915e-05
ECFP_F_440,2.0088102364339635e-05
Morgan_1005,2.0053920755690096e-05
Morgan_968,1.992434953661489e-05
Morgan_404,1.986808619421221e-05
ECFP_F_934,1.9766324202463236e-05
ECFP_F_303,1.9573585546791573e-05
Morgan_836,1.9526442894532127e-05
ECFP_F_66,1.942150998271597e-05
Morgan_467,1.9395470972313242e-05
ECFP_F_286,1.9272778259298895e-05
ECFP_F_317,1.925319548298723e-05
ECFP_F_778,1.9141823697264305e-05
ECFP_F_0,1.9089206502971386e-05
Morgan_347,1.907948160630781e-05
Morgan_959,1.9042274315968613e-05
MACCS_13,1.9001185835437154e-05
Morgan_853,1.8963224730782436e-05
Morgan_928,1.887793602699378e-05
ECFP_F_181,1.8808232894963646e-05
Morgan_160,1.87493309986734e-05
Morgan_857,1.8746756945964313e-05
ECFP_F_351,1.872461882829774e-05
Morgan_811,1.8627139588050706e-05
ECFP_F_916,1.855273709515787e-05
Morgan_103,1.8493420567248742e-05
Morgan_702,1.8450159602221306e-05
ECFP_F_695,1.838431184490871e-05
ECFP_F_552,1.8277128157346383e-05
Morgan_224,1.8164854945792842e-05
Morgan_509,1.8123252984116748e-05
ECFP_F_415,1.811525469156818e-05
ECFP_F_774,1.81151966788117e-05
Morgan_1022,1.809231707650993e-05
ECFP_F_170,1.8035928967539042e-05
ECFP_F_714,1.798179039753968e-05
ECFP_F_693,1.7963989739089894e-05
Morgan_298,1.793874824820587e-05
Morgan_270,1.778471321671343e-05
Morgan_150,1.7783723525634752e-05
Morgan_840,1.7745792654324e-05
Morgan_277,1.764430320237591e-05
ECFP_F_735,1.763301218690657e-05
Morgan_973,1.7627905409033902e-05
ECFP_F_701,1.762398836761223e-05
Morgan_783,1.7594411419702368e-05
Morgan_487,1.75339792657278e-05
ECFP_F_340,1.7347866449775932e-05
MACCS_21,1.7220854605120084e-05
Morgan_616,1.7152022711485478e-05
Morgan_165,1.7118180883369048e-05
ECFP_F_920,1.6970661391033045e-05
ECFP_F_371,1.6962691434423688e-05
ECFP_F_200,1.6935468415133043e-05
Morgan_304,1.6903470345693068e-05
ECFP_F_683,1.6813997264422063e-05
ECFP_F_1000,1.6800292127772227e-05
Morgan_217,1.675965523181658e-05
ECFP_F_628,1.6722980793098495e-05
Morgan_278,1.6711633265718747e-05
ECFP_F_596,1.6258390292610797e-05
Morgan_93,1.6254183557492066e-05
ECFP_F_636,1.624375770798714e-05
Morgan_882,1.617461697341628e-05
Morgan_293,1.6137426712377372e-05
Morgan_713,1.6124399473389992e-05
ECFP_F_879,1.6090957270088386e-05
Morgan_126,1.6069734577420692e-05
Morgan_405,1.6047148722650505e-05
ECFP_F_750,1.5969424196979323e-05
ECFP_F_190,1.5855073247733552e-05
ECFP_F_297,1.5851364322267112e-05
Morgan_876,1.5786915327464612e-05
Morgan_133,1.5755076461653775e-05
Morgan_921,1.5727950199878077e-05
ECFP_F_771,1.5713082734775486e-05
Morgan_134,1.566026135271784e-05
ECFP_F_375,1.556495589318807e-05
Morgan_879,1.550538609573218e-05
Morgan_895,1.5498964803604775e-05
Morgan_578,1.5483476604187327e-05
Morgan_364,1.5351007762243504e-05
Morgan_517,1.5186461768143393e-05
Morgan_987,1.5180016101816097e-05
ECFP_F_167,1.5143477645468422e-05
ECFP_F_907,1.514179472342181e-05
ECFP_F_757,1.4998720383655278e-05
Morgan_942,1.4989560303223074e-05
ECFP_F_688,1.4888740144148776e-05
Morgan_25,1.4857891517529053e-05
ECFP_F_323,1.4781984788090946e-05
ECFP_F_348,1.4743569284616446e-05
Morgan_86,1.4419371625659032e-05
Morgan_617,1.440478704558931e-05
Morgan_707,1.4377477883826483e-05
ECFP_F_226,1.4361789495532137e-05
ECFP_F_560,1.4312292170246834e-05
ECFP_F_997,1.4247972947923058e-05
Morgan_724,1.4230078340340999e-05
Morgan_990,1.4189334674488802e-05
Morgan_584,1.415342865461049e-05
Morgan_885,1.4147781961856363e-05
ECFP_F_318,1.411460251941892e-05
ECFP_F_202,1.3874695995451977e-05
Morgan_671,1.3851861089072276e-05
Morgan_527,1.3791382576159257e-05
Morgan_915,1.371844411000297e-05
ECFP_F_93,1.3630903741062217e-05
Morgan_529,1.3544084599038274e-05
Morgan_291,1.3461295924951114e-05
Morgan_267,1.3440182941493036e-05
Morgan_256,1.3420082478161144e-05
ECFP_F_248,1.3377763007326335e-05
Morgan_850,1.3368576771847813e-05
Morgan_496,1.3337064160804985e-05
Morgan_678,1.3314728179555663e-05
ECFP_F_558,1.3234764289550038e-05
ECFP_F_710,1.3201724742244922e-05
Morgan_426,1.3188615890215162e-05
Morgan_682,1.3092054372153621e-05
ECFP_F_206,1.3083032988340781e-05
ECFP_F_91,1.3033284756371349e-05
Morgan_524,1.2873877048743273e-05
ECFP_F_506,1.2859649532531828e-05
ECFP_F_360,1.273323114961362e-05
Morgan_541,1.2707478293409197e-05
Morgan_520,1.2673660901914068e-05
ECFP_F_497,1.265709252205385e-05
Morgan_867,1.262530490721087e-05
Morgan_994,1.2601817821258677e-05
Morgan_189,1.2536756788147384e-05
Morgan_568,1.246466106131522e-05
Morgan_953,1.2416408395566945e-05
ECFP_F_465,1.2367051054534754e-05
Morgan_210,1.2356525470021357e-05
Morgan_144,1.2251271354156257e-05
Morgan_645,1.2209166865223444e-05
ECFP_F_472,1.219925518726271e-05
Morgan_493,1.2155372422440803e-05
ECFP_F_165,1.2118347892751905e-05
Morgan_1011,1.2100256077076386e-05
Morgan_432,1.2073388122170036e-05
Morgan_607,1.2008193266914014e-05
Morgan_28,1.171098837096818e-05
ECFP_F_103,1.1595560889057186e-05
Morgan_459,1.1595267749495855e-05
ECFP_F_232,1.1342092508034662e-05
Morgan_814,1.132900065239303e-05
MACCS_17,1.1255898700056547e-05
Morgan_488,1.1236341945398263e-05
Morgan_628,1.122208856092265e-05
ECFP_F_55,1.120654325821154e-05
Morgan_526,1.1064717506829758e-05
ECFP_F_784,1.104646455654037e-05
Morgan_618,1.1009918041025174e-05
Morgan_924,1.0946341000098443e-05
Morgan_771,1.0938172774974448e-05
Morgan_457,1.0920113625073277e-05
ECFP_F_108,1.0851319717410666e-05
Morgan_47,1.084147670301438e-05
Morgan_24,1.0731398818118657e-05
Morgan_358,1.0709794138496865e-05
Morgan_501,1.0662275680200699e-05
ECFP_F_939,1.0635166205526337e-05
Morgan_530,1.0529195707530807e-05
ECFP_F_759,1.0523739968427889e-05
Morgan_544,1.0466892636812552e-05
Morgan_559,1.0407084625239754e-05
Morgan_670,1.0359624340283234e-05
Morgan_770,1.0345207551320387e-05
Morgan_414,1.027050474306933e-05
Morgan_109,1.0228264481632649e-05
Morgan_756,1.0055266481278483e-05
ECFP_F_751,9.931560252190721e-06
Morgan_35,9.887593612335609e-06
Morgan_938,9.807599769586548e-06
Morgan_153,9.694004072100954e-06
Morgan_557,9.595409470532468e-06
Morgan_330,9.560903847522246e-06
Morgan_721,9.552882883200518e-06
ECFP_F_214,9.53112437060567e-06
ECFP_F_570,9.504358028233558e-06
ECFP_F_101,9.50303921853921e-06
Morgan_796,9.485529360511178e-06
Morgan_240,9.387263441964495e-06
ECFP_F_648,9.352734804008296e-06
ECFP_F_344,9.306004582850423e-06
ECFP_F_12,9.30599136403731e-06
Morgan_515,9.271866831131976e-06
Morgan_543,9.269909568628016e-06
ECFP_F_158,9.16190157290287e-06
Morgan_894,9.161658051527256e-06
Morgan_718,9.090588785144888e-06
ECFP_F_827,9.044213842364482e-06
ECFP_F_692,9.021662115276412e-06
ECFP_F_840,8.946605908865092e-06
Morgan_555,8.922363341112844e-06
ECFP_F_373,8.886913911783578e-06
ECFP_F_796,8.830471892698859e-06
Morgan_567,8.80824980272208e-06
ECFP_F_747,8.760898662713408e-06
Morgan_613,8.696915231015769e-06
ECFP_F_45,8.649806686381845e-06
ECFP_F_627,8.648195789383767e-06
ECFP_F_289,8.644617737753063e-06
Morgan_235,8.602016909779132e-06
ECFP_F_982,8.453941393099572e-06
ECFP_F_835,8.411905721473739e-06
Morgan_768,8.362103899235929e-06
ECFP_F_272,8.314360550679186e-06
Morgan_170,8.249919928984014e-06
Morgan_605,8.244047457926014e-06
Morgan_542,8.23336706279451e-06
Morgan_550,8.223993451931197e-06
Morgan_348,8.16494308532704e-06
ECFP_F_267,8.164216831328415e-06
ECFP_F_430,8.134729192991737e-06
Morgan_96,8.1221017264552e-06
Morgan_450,8.08397760098745e-06
Morgan_313,8.04644057873765e-06
Morgan_198,8.040413054027384e-06
ECFP_F_263,8.028060436606071e-06
ECFP_F_722,8.011931949992845e-06
Morgan_408,8.004865979984944e-06
Morgan_107,7.997621229226899e-06
ECFP_F_41,7.994227606560212e-06
Morgan_902,7.990471285592239e-06
ECFP_F_956,7.937459303959217e-06
ECFP_F_68,7.933877009186075e-06
ECFP_F_606,7.925581807566288e-06
Morgan_612,7.887983820080664e-06
ECFP_F_173,7.876321807631267e-06
ECFP_F_369,7.775787724442572e-06
ECFP_F_244,7.772306441201845e-06
Morgan_644,7.755930352407504e-06
Morgan_1006,7.719754238321027e-06
ECFP_F_789,7.667170129493448e-06
Morgan_159,7.635881977645776e-06
Morgan_439,7.522605226935918e-06
Morgan_905,7.469532053274833e-06
ECFP_F_684,7.415666838551415e-06
ECFP_F_100,7.40173920123037e-06
Morgan_681,7.398812658430105e-06
ECFP_F_461,7.360368373811603e-06
Morgan_700,7.352521447734139e-06
Morgan_238,7.3455606397854304e-06
Morgan_302,7.217225734496822e-06
Morgan_653,7.0046567298892144e-06
Morgan_988,6.947377403650815e-06
ECFP_F_195,6.913895414187233e-06
ECFP_F_106,6.847909297927646e-06
ECFP_F_122,6.80274628331734e-06
ECFP_F_753,6.769514662525591e-06
ECFP_F_1008,6.768696590470585e-06
Morgan_196,6.740570806197593e-06
ECFP_F_885,6.72828728990497e-06
Morgan_919,6.7192338583416005e-06
Morgan_275,6.698512968383622e-06
ECFP_F_959,6.697922193729843e-06
ECFP_F_909,6.6937473585362515e-06
ECFP_F_677,6.665624511128247e-06
ECFP_F_383,6.665487441646004e-06
ECFP_F_256,6.504900953450462e-06
ECFP_F_940,6.5004367309366995e-06
Morgan_963,6.425970344326058e-06
MACCS_31,6.3998095613915905e-06
ECFP_F_177,6.393293378473901e-06
Morgan_533,6.39157117896127e-06
ECFP_F_16,6.372822907629793e-06
ECFP_F_389,6.3728229076297685e-06
ECFP_F_275,6.363748525810585e-06
ECFP_F_182,6.31281526150157e-06
Morgan_851,6.281884409788821e-06
ECFP_F_737,6.246455015231644e-06
ECFP_F_129,6.2409877200923465e-06
ECFP_F_979,6.226253757179263e-06
ECFP_F_60,6.2190412266212355e-06
ECFP_F_608,6.155662066446188e-06
ECFP_F_95,6.141213886151209e-06
Morgan_758,6.087275244358557e-06
ECFP_F_176,6.0609855077207345e-06
ECFP_F_932,6.05674462747549e-06
Morgan_539,6.0099871434165756e-06
Morgan_839,5.949671602493543e-06
ECFP_F_204,5.937719817143307e-06
ECFP_F_284,5.877760152305752e-06
Morgan_290,5.862778152930744e-06
ECFP_F_756,5.8551169476511056e-06
ECFP_F_946,5.853320926154527e-06
ECFP_F_872,5.807689618868704e-06
ECFP_F_359,5.795648885140515e-06
ECFP_F_694,5.7874791641236536e-06
ECFP_F_769,5.767025280799055e-06
Morgan_691,5.676039450358139e-06
Morgan_538,5.636893028960623e-06
ECFP_F_525,5.6050450924951045e-06
Morgan_466,5.57648693534644e-06
ECFP_F_342,5.572162098690278e-06
ECFP_F_418,5.54376800412372e-06
ECFP_F_527,5.5342970954653885e-06
ECFP_F_973,5.531989661946594e-06
ECFP_F_862,5.381716385889064e-06
