mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_samples,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
179.38653712272645,44.36219395589106,10.755680513381957,1.7792067632825068,1600,20,4,0.0,0.5,log2,40,absolute_error,1e-07,True,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_samples': 0.5, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-18.4329164643285,-16.839450089928043,-17.445563601618694,-17.978546446814892,-16.50803647836539,-17.440902616211105,0.7078359217699286,46,-16.866230529711842,-16.99583272433972,-16.81655333695977,-16.91557213932212,-17.14522519308639,-16.94788278468397,0.11506668957811657
505.5929216861725,22.37444390821629,4.0094420433044435,1.5133477409039298,800,50,16,1e-05,0.9,0.8,40,absolute_error,1e-05,True,"{'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_samples': 0.9, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': True}",-8.288970623501196,-7.19632916666666,-7.01558965827337,-6.537330513822103,-6.874452764423081,-7.1825345453372815,0.5938795009043253,32,-6.376789469537812,-6.463794864195678,-6.486472340186065,-6.2996280293941185,-6.581052088332336,-6.441547358329201,0.09623871912226192
54.55011587142944,5.044838018262257,5.360529088973999,2.4343989843322813,400,20,2,0.0,0.9,0.8,60,friedman_mse,0.0,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_samples': 0.9, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-5.866579048089932,-4.979480423032198,-5.174003881369396,-5.100296316636489,-5.116751928571603,-5.247422319539924,0.31599335223465064,4,-3.4637919188754944,-3.5591595422624316,-3.5225533087718337,-3.5612385303232004,-3.6229329592624064,-3.545935251899073,0.05221486675263723
738.5522694587708,12.943191741305574,1.7427879333496095,0.5307889232496016,1200,20,16,1e-07,0.9,,80,absolute_error,1e-05,True,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': None, 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': True}",-8.217395063948837,-6.857948860911247,-6.67492447042365,-6.282763741987168,-6.562390294471161,-6.919084486348413,0.6754401335731444,26,-6.073503301320528,-6.067900367647043,-6.0542189075630155,-5.9555037817436505,-6.15835547140572,-6.061896365935992,0.0645808847133275
140.44401488304138,8.107934446605375,3.2798740386962892,0.9369888272435005,200,5,16,1e-06,0.9,0.6,20,absolute_error,0.0,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-06, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': True}",-8.127604856115108,-7.214251618705034,-6.955411270983213,-6.515080949519232,-6.721322716346152,-7.106734282333747,0.5612897827726401,29,-6.210111239495796,-6.238511914765904,-6.3296857142857155,-6.212831208758247,-6.348765806838631,-6.267981176828859,0.05931693252392212
47.78906636238098,4.17873199762789,5.62063193321228,1.1055289591934634,400,50,2,1e-06,0.5,0.2,10,squared_error,1e-07,True,"{'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_samples': 0.5, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-9.295702745159645,-8.416804384638493,-8.993762762619193,-8.425044910016123,-7.796673414304521,-8.585597643347594,0.5191373235949335,37,-7.7335117951166,-7.908625584614448,-8.012107498181129,-8.035635345675601,-8.040569716127546,-7.946089987943066,0.11652997156905952
80.60534152984619,5.973726932812973,5.509107303619385,0.6189789452765478,400,2,4,1e-07,0.9,,120,friedman_mse,0.0,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': None, 'max_depth': 120, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-5.7196655236984375,-4.899462783512585,-5.140044537069278,-5.111251471405534,-5.093067837753726,-5.192698430687912,0.27677202048916055,3,-3.0864121203718233,-3.1685988495731388,-3.2378706439562635,-3.2783328362267867,-3.2665216315005425,-3.207547216325711,0.07155247394424426
272.6218894481659,11.551321483963866,10.791176128387452,2.810438872323876,1600,2,2,1e-06,0.5,0.4,40,friedman_mse,0.0,True,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 40, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-6.322788136074465,-5.523741164044838,-5.58207889329999,-5.3562100395583,-5.4764023351159645,-5.652244113618711,0.34340121033989274,10,-3.623247558279244,-3.7211562038565926,-3.724253324649324,-3.6982718835564996,-3.7957712928194836,-3.712540052632229,0.05534547559273026
310.8188665866852,29.824191579341203,9.55288643836975,0.45222609041349454,1600,50,4,1e-05,0.7,sqrt,80,absolute_error,1e-07,True,"{'n_estimators': 1600, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-11.259264141187014,-10.669330133393254,-10.633519896582701,-10.832096371694652,-9.976937334735547,-10.674229575518634,0.4135420462081638,39,-9.787152676695637,-9.802848979591806,-10.018678303196243,-9.946133445185918,-9.981703394945962,-9.907303359923112,0.09465138453550195
131.4661569595337,19.566906724417514,9.730373287200928,1.051277058186535,1600,5,2,1e-05,0.5,log2,80,friedman_mse,1e-07,True,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_samples': 0.5, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': True}",-16.318791372540407,-15.186350420149328,-16.04424420019879,-16.12214129331557,-14.671711970990792,-15.668647851438976,0.6318081162838188,45,-14.36473969497812,-14.506321971099043,-14.599091901999518,-14.635847275874625,-14.673473786961283,-14.555894926182518,0.1105268707017175
