mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,SeedIndex,CoarseSeedParams
1928.7071054458618,63.02418356235052,0.2726922035217285,0.048934187849824645,400,5,1,0.0,,20,absolute_error,0.0,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-6.971750749400475,-4.897129286570736,-5.750607224220619,-4.807923076923083,-5.0676663762019265,-5.499015342663368,0.8072404014015613,25,-2.14741380552227,-1.4829821128451957,-1.958872163865597,-1.226820395920886,-1.1552585932814121,-1.5942694142870724,0.3947247213123927,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
107.24332251548768,1.9500780414063783,1.634214496612549,0.26115736675846235,800,5,1,1e-07,0.2,20,squared_error,0.0,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': 20, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.5732051334504655,-4.884015531393371,-5.109399072090869,-4.957782928939519,-4.947279195076257,-5.094336372190097,0.2506191084961649,19,-1.8607279823860772,-1.8638110709300217,-1.9741003343770822,-1.9557339707618768,-1.882893945801323,-1.9074534608512763,0.04788300680475665,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
140.5817677974701,5.4666131723885965,1.1366603374481201,0.26033171234396313,1200,2,4,1e-07,0.2,60,squared_error,0.0,False,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.8475585322486845,-5.292909905721629,-5.273891192810833,-5.266742568368723,-5.232985902692401,-5.382817620368455,0.23317608808248136,21,-2.544019129882567,-2.6565927868559576,-2.6738323822974213,-2.680655240196086,-2.688842002047967,-2.6487883082559995,0.05344996914032473,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
212.81270112991334,1.722075057841245,1.1923359870910644,0.12155094857503762,1200,5,1,1e-06,0.4,20,squared_error,0.0,False,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.175437139791929,-4.368111559624576,-4.621927292895221,-4.485893596612306,-4.629696670523701,-4.656213251889547,0.2769416804670816,6,-1.5874994254351613,-1.482619287292915,-1.7320490442415473,-1.6303374474439565,-1.5168208264329195,-1.5898652061693,0.08797387290320209,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
180.95787172317506,7.064676339775693,1.0261907577514648,0.0784108769510539,800,10,4,0.0,0.6,60,squared_error,1e-06,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-5.302480226699595,-4.531625453185056,-4.43478813260106,-4.710156723071018,-4.702969912848646,-4.736404089681075,0.3017135849996475,10,-2.0626168418736586,-2.146839144252931,-2.233255858128966,-2.212493352539196,-2.218382087636043,-2.174717456886159,0.06340995330771587,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
30.974570274353027,2.104669675770907,1.5693647384643554,0.6533003935265584,800,5,1,1e-07,sqrt,20,squared_error,1e-07,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",-8.461355001553438,-8.029330650839267,-8.349606186674574,-8.252141604820194,-7.658281600464876,-8.150143008870469,0.28410049214914235,34,-3.9975161152950087,-4.140858391610067,-4.158348346934182,-4.099136166508624,-4.137819519235618,-4.1067357079167,0.05793288844336667,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
28.76840510368347,1.9241921604781342,2.226547288894653,0.12183623989003711,1200,10,2,1e-05,log2,120,squared_error,0.0,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-14.358539342384471,-13.469558853314116,-14.021371675699386,-14.220534480730192,-12.852066541121404,-13.784414178649914,0.5557653227802326,39,-11.511425404691016,-11.578203998137631,-11.55737390934535,-11.767654662477847,-11.687727716169217,-11.620477138164214,0.09364313144452138,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
235.0019130706787,4.934313498522079,0.8062907218933105,0.1782570158784599,1200,10,4,1e-06,0.8,40,squared_error,0.0,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.352604575717022,-4.666174149109313,-4.561872204290248,-4.8641241225836,-4.677081799746954,-4.824371370289428,0.28150914413611294,14,-2.154218276595135,-2.2191838469554654,-2.2332455247015774,-2.235912418539435,-2.2673659116209497,-2.2219851956825125,0.03736408650695158,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
3455.5017219543456,69.84851164585464,0.3239610195159912,0.07516782278712882,1600,5,1,0.0,,40,absolute_error,0.0,False,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-6.766393000599451,-4.80069505395686,-5.488138991307063,-4.646838559194763,-5.084937710336566,-5.35740066307894,0.7604482384726505,20,-0.6399269282717067,-0.6879057773113053,-0.7009806047423375,-0.5935462994905318,-0.5748627362032351,-0.6394444692038233,0.0498254339622732,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}"
35.91940217018127,16.627593801299383,0.796108341217041,0.33141235159075066,400,10,2,1e-07,log2,20,absolute_error,1e-05,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-15.253243285371717,-14.380258123501207,-14.7143620203837,-15.368804807692309,-13.739177253605769,-14.691169098110938,0.5964242725887988,37,-12.95110174069629,-13.362233628451387,-13.348302280912367,-13.556042411517703,-13.26723017396521,-13.29698204710859,0.1972420685313349,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
118.35277500152588,9.43863786093087,1.1235672950744628,0.2860810591619444,800,2,2,1e-07,log2,40,absolute_error,0.0,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-13.889249055755377,-12.986196567745795,-12.942986420863292,-13.732140775240365,-12.525290264423067,-13.21517261680558,0.5146043409875368,32,-11.18189223439374,-11.348123994597833,-11.153901343037202,-11.485357183563268,-11.468106358728239,-11.327476222864055,0.13889024440030845,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
87.20399746894836,6.428416938690494,1.322072696685791,0.20904341348560096,400,5,1,0.0,0.4,80,squared_error,0.0,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-4.9329437549960184,-4.098874530375715,-4.178426184052744,-4.131277609174672,-4.389648923277244,-4.346234200375278,0.31037577625610635,2,-0.39740043267307473,-0.4223414690876389,-0.42217185874349117,-0.40567412767447014,-0.3938774245150914,-0.4082930625387533,0.01202744807096415,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
17.71837615966797,3.6367659127854712,1.26658296585083,0.3462074828606694,800,5,4,0.0,sqrt,80,squared_error,1e-07,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",-9.835830379350847,-9.268634102459096,-9.65774679012276,-9.562300218856027,-8.6569920951169,-9.396300717181123,0.4127886167793474,30,-7.1189908593391955,-7.2368442410640546,-7.301277538673215,-7.28079228237696,-7.264416537680476,-7.240464291826781,0.06429184623744633,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
2.2228049278259276,0.949456277425149,0.4088428974151611,0.06734330515602642,200,10,2,1e-07,log2,40,squared_error,0.0,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-14.29147773701052,-13.503268602250852,-13.900665728589958,-14.175121565350858,-12.87401084070628,-13.748908894781692,0.514753161050677,36,-11.528005909649304,-11.536854678653803,-11.410126185210146,-11.706068631740012,-11.66633936645424,-11.5694789543415,0.10603427864280277,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
35.7182252407074,2.0571186258996925,1.022788143157959,0.25928626890008327,200,2,1,1e-07,log2,20,absolute_error,1e-06,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-14.09461258992805,-13.447988189448449,-13.799779676258993,-13.975576562500006,-12.677570252403852,-13.599105454107871,0.5098218348004507,33,-10.46064588835534,-11.027702851140457,-10.925570258103239,-10.723894601079786,-10.808193131373729,-10.789201346010511,0.19393493534396092,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
119.6351010799408,10.650013871656572,0.8539364814758301,0.1224623349709783,400,5,4,0.0,,80,squared_error,1e-07,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",-6.4434086784857865,-5.469910223820961,-5.814563756994433,-5.901738507326024,-5.619195424536475,-5.8497633182327355,0.3328078034182363,19,-2.6180944420625343,-2.6224219402046485,-2.756310705139205,-2.8181505341788946,-2.9157844431113804,-2.7461524129393324,0.1146909061878635,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
43.0996009349823,3.7991204790428803,0.9444931030273438,0.20161556317394178,200,10,4,1e-07,0.6,40,squared_error,1e-07,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 0.6, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",-5.2926219546987054,-4.573225838610497,-4.459219852390495,-4.722602846351946,-4.676319130171804,-4.74479792444469,0.28854287402604495,9,-2.0604465676999544,-2.1446947202257505,-2.236460818576389,-2.2268157750435438,-2.209339621048039,-2.1755515005187354,0.0658496688024651,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
96.94536571502685,11.86414132480702,0.6830686569213867,0.22838700880172075,200,2,1,1e-07,sqrt,40,absolute_error,1e-05,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-7.033149880095922,-6.554153477218225,-6.823468285371704,-6.672819771634614,-6.445163701923083,-6.705751023248711,0.20640707381172593,20,-0.8842529411764678,-0.9153141356542597,-0.8742766506602595,-0.9005017696460665,-0.9245587282543472,-0.8997808450782803,0.018693988742551394,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
46.39850997924805,4.10045687779773,1.0250370502471924,0.15946173399973726,200,2,4,0.0,sqrt,40,absolute_error,0.0,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-9.000839088729013,-8.714968405275778,-8.702818525179858,-8.533594350961536,-8.028882572115386,-8.596220588452315,0.3209282677747304,27,-6.546091386554623,-6.533923619447777,-6.713379381752701,-6.607754769046188,-6.587320095980802,-6.597693850556418,0.06375176179483227,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
132.20935163497924,2.8527509359142504,0.7639436244964599,0.07934773980467455,400,5,1,1e-07,,40,squared_error,1e-05,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': None, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-6.215284361203295,-4.830552148734749,-5.586151716985479,-5.3080988182696,-5.25680890326055,-5.439379189690735,0.4571231390238991,13,-0.8031237995198512,-0.7559079009755694,-0.8747837411799162,-0.8319046388835901,-0.7910960911314804,-0.8113632343380814,0.03999512312021439,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
2274.2459901332854,90.31098184020463,0.33397536277770995,0.08702719643176088,400,10,1,1e-07,0.8,120,absolute_error,0.0,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.8, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.4989469424460236,-4.439205275779368,-4.52569853117505,-4.35396523437502,-4.61984507211539,-4.68753221117817,0.4152345722009412,8,-1.0348197028811539,-1.1233829831932751,-1.0935425870348219,-1.0438815386922677,-1.0368392921415819,-1.0664932207886202,0.03567062844650758,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
67.63852119445801,13.59935501311151,0.8118208408355713,0.28894542767880604,200,10,2,1e-06,,60,squared_error,1e-06,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': None, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-6.3894179547314405,-5.077947187012293,-5.816736761543108,-5.747018323603499,-6.048268781240453,-5.815877801626159,0.431795746190305,18,-2.0204654719030515,-2.210060586139217,-2.252154192153051,-2.3867865331695644,-2.3710665698288795,-2.248106670638753,0.13239006263190037,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
2683.105149793625,70.52025012649379,0.3071465492248535,0.12538658851577195,800,10,4,0.0,,60,absolute_error,0.0,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-7.18922423561154,-5.74045767386089,-5.694495278777088,-5.114809570312555,-5.040496544471136,-5.755896660606642,0.7721692059102295,16,-3.05200724789923,-2.961676815726364,-2.9612273184274422,-2.7958105203959907,-2.8511649220156685,-2.924377364892939,0.09047436149554171,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
87.81155352592468,6.916116777164256,1.1332694053649903,0.42528633195341214,800,10,4,0.0,log2,80,absolute_error,1e-06,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-15.917196957434046,-14.565353761990389,-14.995787365107905,-15.640146243990367,-14.325194951923073,-15.088735856089155,0.6092559664148743,38,-13.841787567526994,-13.950286854741876,-13.98143140756301,-14.023555256448699,-14.233899152669455,-14.006192047790005,0.12877835196356266,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
2756.1019106388094,35.821984643342766,0.24927353858947754,0.10299881335621912,800,2,2,1e-06,0.8,40,absolute_error,0.0,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.26705684952034,-4.4827377997601605,-4.323050929256616,-4.539791301081703,-4.586071784855729,-4.63974173289491,0.3259871493840825,6,-1.0902635204081659,-1.1320893157263177,-1.03712151110444,-1.0354677189562296,-1.0978225329934215,-1.078552919837715,0.03727599229062603,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
7.832978296279907,2.7028998141993825,1.0609511852264404,0.3346269208124795,400,10,4,1e-07,log2,120,squared_error,1e-05,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-16.44232591152272,-15.325622248632426,-16.182531276912233,-16.062001779468652,-14.647424553697542,-15.731981154046716,0.6569458547341808,39,-14.542383155185313,-14.484489645815621,-14.673936588186882,-14.575913637310334,-14.787750979515913,-14.612894801202813,0.10689075309812299,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
85.3835364818573,9.459766541015696,1.2949815273284913,0.2845688727416106,400,5,1,0.0,0.4,120,squared_error,1e-06,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-4.932943760991219,-4.0988733343325485,-4.178426571742593,-4.131275925480764,-4.389648454384158,-4.346233609386256,0.31037614734058155,1,-0.3974014295718329,-0.4223465061024448,-0.422173255802315,-0.4056792316536737,-0.3938791488130889,-0.408295914388671,0.012028131108690549,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
2530.336963891983,67.85291236827781,0.38947429656982424,0.021773842494908085,800,2,2,0.0,0.6,40,absolute_error,1e-06,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-5.031794979016759,-4.344287979616275,-4.3073262589927905,-4.314238251201908,-4.600797746394215,-4.519689043044389,0.27817427069655054,5,-1.0264074654861972,-1.0589411464585918,-0.9909575330132099,-0.9558593881223855,-1.0563500749850254,-1.0177031216130819,0.039521895657914495,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
1198.359097146988,64.17962816855189,0.42605113983154297,0.0860408514134862,200,10,2,1e-06,0.8,80,absolute_error,0.0,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.606447362110318,-4.6822482613908925,-4.464275779376503,-4.523126502403847,-4.538689062500011,-4.762957393556315,0.42778853149212726,10,-1.7465928571428553,-1.8344978991596714,-1.6987136554621869,-1.6633308938212314,-1.68555227954409,-1.725737517026007,0.06083337070781388,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
2193.893612575531,130.8536537129245,0.36644954681396485,0.04249144199711537,400,5,2,1e-07,,40,absolute_error,1e-06,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': None, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-7.336393525179822,-5.289788489208591,-5.614809892086318,-5.275530649038414,-5.3557922175480845,-5.774462954612245,0.7904738043326732,17,-1.7069321128451944,-1.7700044267707584,-1.5011784813926148,-1.4935406418716808,-1.5103384973005924,-1.5963988320361682,0.11782157049110516,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
12.735987520217895,2.6391390315291225,1.476858139038086,0.27968154173384746,400,2,2,0.0,log2,60,squared_error,1e-07,False,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",-14.125419704890385,-13.298472895983807,-13.931397731580613,-14.056816707947515,-12.642278202068294,-13.610877048494123,0.5660618187466977,34,-11.164466082055075,-11.118208140648541,-11.271007616047314,-11.406869245647176,-11.277581720456565,-11.247626560970934,0.10046592527961903,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
46.57191824913025,8.615804976877605,0.755238676071167,0.10769820732001338,200,5,4,0.0,0.6,60,squared_error,0.0,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.270782983470366,-4.5056631205035895,-4.382102830449927,-4.650859805784495,-4.62721545415522,-4.68732483887272,0.30709207010700823,7,-1.896241618075801,-1.956084874664145,-2.0583309060767143,-2.036710111549115,-2.021449907161425,-1.99376348350544,0.05951486330954629,2,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}"
