mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
46.97634739875794,3.0124600809569366,0.3695836067199707,0.02375839932264833,1200,2,8,1e-07,sqrt,10,absolute_error,1e-06,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06}",-12.369659572342089,-11.937904236610683,-12.04481333932852,-12.463590945512793,-11.980596183894214,-12.15931285553766,0.21489646892394845,86,-11.42286059423766,-11.481925660264075,-11.600076930772294,-11.380590256948585,-11.464995810837813,-11.470089850612087,0.07389649053037568
147.55874824523926,16.4717787485538,0.20987548828125,0.030415260824033636,200,10,8,1e-06,0.4,80,absolute_error,1e-06,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06}",-7.112137709832137,-7.6786260791366905,-6.879320623501208,-7.818363762019227,-7.369973617788461,-7.3716843584555445,0.3474262933072759,34,-5.4624193577430935,-5.3044361944777885,-5.493893037214887,-5.377990611877624,-5.36674619076185,-5.401097078415049,0.06845251006867224
12.863612461090089,0.6174498505346719,0.3376802444458008,0.03859442563514571,800,20,2,1e-07,0.2,20,friedman_mse,1e-05,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': 20, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-6.958036301717364,-7.449011703449616,-7.304740743186258,-7.820208852662483,-7.443605667257969,-7.395120653654738,0.277548654348225,35,-5.223088753790944,-5.302155274236826,-5.435224467374971,-5.135086746529434,-5.170389458533431,-5.253188940093121,0.10699956874566156
225.8993003845215,12.855396117756962,0.21869468688964844,0.03623057445389114,200,20,8,0.0,0.6,60,absolute_error,0.0,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0}",-7.154904736211024,-7.727267266187058,-6.932938429256603,-7.8051293269230735,-7.35836544471154,-7.395721040657859,0.33199208513956463,36,-5.470967436974792,-5.32460912364946,-5.525120468187277,-5.426796160767844,-5.401688992201561,-5.429836436356187,0.06729801655538739
3.007395696640015,0.17415191147086176,0.1463696002960205,0.01545577264517695,200,50,4,1e-06,0.2,60,friedman_mse,0.0,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.2, 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0}",-7.721295220589393,-7.928709075374062,-7.742642579069052,-8.050672376901089,-8.323474973803387,-7.953358845147396,0.2215032071716121,50,-6.658417995592421,-6.37519490383151,-6.631637754065511,-6.346433574919846,-6.504804605046822,-6.5032977666912215,0.12771251032562483
102.33926463127136,3.828732427415118,0.4365830898284912,0.07296525852017256,1200,10,2,1e-05,sqrt,80,absolute_error,1e-05,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05}",-7.806874720223784,-7.976417246203021,-8.158456874500361,-8.49106667668267,-7.9826601061698454,-8.083095124755937,0.23232961718941225,53,-5.25407811124445,-5.1890799569827575,-5.323096263505358,-5.123770355928797,-5.078273785242934,-5.19365969458086,0.08789040012937893
583.0139810562134,52.821497143360375,0.5532848834991455,0.21097437124963656,800,2,2,0.0,0.2,120,absolute_error,1e-06,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.2, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06}",-5.6181602218225315,-6.235088863908881,-5.640378012589913,-6.217770522836522,-5.90231425781249,-5.922742375794068,0.26740200684170595,4,-1.803873882052815,-1.750334146158468,-1.8370843112244928,-1.7793779094181155,-1.6846276169766117,-1.7710595731661005,0.05177888758323035
35.0060133934021,1.390171202596367,0.4870456218719482,0.05657012416079728,1600,5,8,1e-07,log2,20,absolute_error,1e-05,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05}",-18.062992993105496,-18.00281995653475,-17.987948313848893,-18.389612079326902,-17.236127569110565,-17.93590018238532,0.3791770147077809,97,-17.501985440426147,-17.294952753601407,-17.473805195828298,-17.372640885572874,-17.407811810137954,-17.410239217113336,0.07371363327159092
22.76038851737976,1.7005903868716563,0.2610291004180908,0.0493349021372085,400,20,2,0.0,0.8,,friedman_mse,1e-06,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06}",-6.0938036372284925,-6.90237008994648,-6.447568915256689,-7.05591678871373,-6.815954394627113,-6.6631227651545,0.3479861106307031,18,-3.628873882439649,-3.6897684385869938,-3.774247322458626,-3.5573209414778764,-3.3955847787302953,-3.609159072738688,0.12840704396052438
408.9326265335083,70.18390481996198,0.22653722763061523,0.03829619834320557,200,5,8,1e-05,,120,absolute_error,1e-05,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05}",-7.492839568345324,-7.993255695443654,-7.298991067146302,-8.09096243990383,-7.750622175480767,-7.725334189263975,0.29729703662149126,45,-5.61368487394958,-5.472747298919575,-5.6139430972388915,-5.429817606478705,-5.455300029994002,-5.5170985813161515,0.08013967550881682
