mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,SeedIndex,CoarseSeedParams
22.353332042694092,7.702967259437601,1.486884593963623,0.6009063910042389,800,2,2,0.0,sqrt,40,friedman_mse,1e-06,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06}",-8.687715288527198,-8.271040958871394,-8.365807911463534,-8.514147168738969,-7.809686156625109,-8.32967949684524,0.2957548865026745,33,-4.584388888519803,-4.73308999729704,-4.672762003518108,-4.702925295542689,-4.618857791603297,-4.662404795296188,0.05427412592580441,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
324.8811424255371,14.338400688484958,1.7637837886810304,0.42904829565376307,1200,5,4,1e-06,sqrt,40,absolute_error,1e-05,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05}",-9.25032474020781,-8.886401508792938,-8.901727557953626,-8.913489603365349,-8.285069421073707,-8.847402566278685,0.31221930214146,36,-6.949890671268483,-6.890042311924746,-7.118704996998779,-7.062948075384884,-6.997332823435286,-7.003783775802435,0.08073475525959195,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
221.57366166114807,14.88346253482922,1.5970097541809083,0.4089908167512968,800,2,2,0.0,0.6,,friedman_mse,1e-05,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-4.61724891076422,-4.220462483762965,-4.294109530625485,-3.9816578147655286,-4.295771405892258,-4.281850029162092,0.20333239102543121,10,-0.8687999283463554,-0.9671559044510685,-0.9963358067512657,-0.9087439993072813,-0.9836774944118292,-0.94494262665356,0.048462624317244345,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
211.25243406295778,12.769655137866884,1.4719059944152832,0.11664283395874818,400,2,1,1e-06,,,squared_error,0.0,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': None, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-4.725974396482812,-4.001002198241415,-4.131098538169456,-3.866423422762146,-4.197309359117445,-4.184361582954655,0.29361688449210593,3,-0.0109940831334943,-0.007219549319951712,-0.008276563125473684,-0.003986806781729658,-0.010802436869987416,-0.008255887846127356,0.002580004011822156,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
187.95897216796874,12.521282811764774,2.9483301639556885,0.5033655783649204,1200,5,1,1e-06,0.2,,friedman_mse,0.0,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.2, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0}",-5.174621104782826,-4.587806259992013,-4.772029231614716,-4.346188668536273,-4.655819753271901,-4.707293003639546,0.2719960483433225,25,-0.4849677929505017,-0.5192556197478634,-0.5273774584834046,-0.5460248025395066,-0.5159031610344577,-0.5187057669511468,0.019839031061013153,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
1988.1239119529723,58.1410883803096,0.4818556308746338,0.06161807582540086,400,2,4,1e-07,0.8,40,absolute_error,1e-06,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06}",-5.397869274580348,-4.676304706235014,-4.474924010791362,-4.6897623798077,-4.5139261117788525,-4.750557296638656,0.33472086633374076,27,-2.4477529111644754,-2.44763712484994,-2.4790089135654227,-2.5439987402519466,-2.4409250899820143,-2.47186455596276,0.038418674565892735,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
201.10657420158387,8.576208739075515,2.007630443572998,0.4582954119740574,800,5,1,1e-07,0.4,,friedman_mse,1e-05,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-4.760695092985104,-4.144210200958298,-4.263149747915968,-3.8527188996799446,-4.245673443152991,-4.253289476938461,0.29324759638354153,8,-0.43510858812574305,-0.45318946612802175,-0.47070414503897434,-0.46267701018724433,-0.4492661257921498,-0.4541890670544267,0.012116865999865438,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
3037.945715141296,94.24322264668223,0.6512207508087158,0.08725011144671739,800,10,1,1e-07,0.4,,absolute_error,1e-05,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05}",-5.152844019784151,-4.431393854916065,-4.618549250599555,-4.293473121995191,-4.361419996995175,-4.571536048858027,0.31023757969306787,19,-0.9832579681872948,-1.0544663565426369,-1.0950679771908822,-1.118577796940636,-1.0421400419916096,-1.058702028170612,0.046672553864227626,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
252.26539764404296,7.224545302588628,2.225068950653076,0.43929374248770614,1200,10,2,0.0,0.4,,friedman_mse,1e-07,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07}",-5.0408742978632874,-4.621668470017601,-4.584495492582125,-4.237822103603831,-4.473771249666108,-4.591726322746591,0.2614744026599788,20,-1.6380454788225043,-1.8664515910689632,-1.8693346091849279,-1.8246096396990499,-1.8179168577514648,-1.8032716353053821,0.08523555488902676,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
7.020144987106323,2.6806642858510488,0.6064711570739746,0.2765429847517786,400,10,4,1e-06,log2,40,friedman_mse,1e-05,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-16.58086048858056,-16.02088352752419,-16.579350269366692,-16.702586909046257,-15.151694648847258,-16.20707516867299,0.5783306095450887,40,-14.73980937274143,-15.24430469091996,-15.13880859914493,-15.229205903678437,-15.082305962590576,-15.086886905815067,0.18342012837402144,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
