mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
320.66293873786924,10.459959307586276,19.467398405075073,2.62725793576716,800,5,1,1e-06,0.4,,squared_error,1e-05,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.007008054913179,-5.449065197954205,-5.899563469736136,-5.581964699638442,-6.167748829747717,-5.821070050397935,0.2670128511729238,2,-0.5675952996079536,-0.5704332616228339,-0.603979582243608,-0.6245853777637382,-0.5640442687761112,-0.5861275580028489,0.023979682539201252
189.82665333747863,22.822505032052792,12.491766452789307,1.8127807700069432,400,10,2,1e-06,0.6,,squared_error,1e-06,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-6.572346811503178,-6.146300521416192,-6.018923042446995,-5.970575526103663,-6.5711245975942365,-6.255854099812853,0.26422918098725695,55,-2.2596817673140634,-2.5885969249009153,-2.5232797994912315,-2.357220578503342,-2.4805069249602503,-2.4418571990339606,0.11832770916745201
243.91209769248962,14.26690473004241,10.544996309280396,1.260359066888778,400,10,2,0.0,0.8,,squared_error,0.0,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-6.723663270621578,-6.254731962667956,-6.347965992586878,-6.136515803070622,-6.8878465041685635,-6.4701447066231195,0.28683967217664297,72,-2.3845950864274283,-2.792427148264068,-2.7276446899593223,-2.4482617007193745,-2.625141169682733,-2.5956139590105853,0.15702296275312647
448.9753781318665,18.228345267529722,14.197471618652344,2.6031801851537337,800,5,2,1e-06,0.8,,squared_error,0.0,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-6.577799634292544,-5.983422745303756,-6.380474266586712,-6.157092338741946,-6.817946204927893,-6.38334703797057,0.2959145585265676,64,-1.593645593737504,-1.914480117797136,-1.7942576708183329,-1.5813516091781623,-1.7143905856328556,-1.7196251154327982,0.12534455950741014
233.64944128990174,13.154782408527865,17.846904897689818,2.0017319524080355,1200,2,4,1e-07,0.2,,squared_error,1e-07,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-7.14373421757211,-6.794714393917553,-6.907652996056302,-6.790557031209439,-6.952764516610689,-6.9178846310732185,0.1293928541303578,94,-3.855901031129253,-3.8685837003946912,-3.920326918122304,-3.84300826590913,-3.7802453131134612,-3.8536130457337676,0.04511182038489322
548.2717112064362,26.441882097114622,25.381464290618897,3.437753942680112,1200,10,1,1e-06,0.6,,squared_error,0.0,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-6.2646431409713035,-5.842404583658446,-6.132558506686719,-5.822391713590916,-6.455812596193572,-6.10356210822019,0.24418367675374217,26,-1.3859892535863807,-1.5798834446040095,-1.599824611098416,-1.6278715658098397,-1.5735941640005207,-1.5534326078198333,0.08583331337656447
165.2995497703552,21.634165847453854,18.297037172317506,4.032806363464268,800,2,4,1e-06,0.2,,squared_error,1e-07,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.2, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-7.145315113263337,-6.784682911728136,-6.937493069113461,-6.80454848936472,-6.969485335515366,-6.928304983797004,0.13024331696478564,97,-3.855034516240355,-3.8675079281047338,-3.921946280897344,-3.8487447248402327,-3.7947070886983236,-3.857588107756198,0.04069183233671816
375.09321188926697,20.74105306279414,13.814768314361572,3.4585832143664805,800,5,4,0.0,0.8,,squared_error,1e-05,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.841549685994745,-6.830401727094538,-6.727644834180267,-6.3841719366278,-7.141261745043104,-6.785005985788091,0.2433657190502385,86,-3.3558978112635773,-3.57948566141336,-3.5708058903290607,-3.258668074086518,-3.3804055568566804,-3.429052598789839,0.12607390362619175
863.8250906944274,36.40318509771427,20.344469833374024,6.528652058715715,1200,2,1,0.0,0.8,,squared_error,1e-06,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-6.0465423534505245,-5.778046959099436,-6.3887957920330685,-5.76940806218521,-6.7547895886752185,-6.1475165510886915,0.378593663883725,33,-0.019832383954093473,-0.012186931439681992,-0.019960722122728296,-0.007833155774097964,-0.010676282743983204,-0.014097895206916986,0.0049368669247522095
440.14257020950316,17.9582908208475,20.661754035949706,6.409614169686819,1600,5,4,1e-06,0.4,,squared_error,1e-05,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.785978079530024,-6.447243286575539,-6.549796553651347,-6.43868609564649,-6.778867253702635,-6.600114253821208,0.15392105151825003,74,-3.4008802710996395,-3.4372066761362405,-3.4996566400810734,-3.371444387961381,-3.325912641187082,-3.4070201232930835,0.058948293610737015
176.52438707351683,5.580235812586304,14.230680799484253,2.5052599407695215,400,10,1,0.0,0.4,,squared_error,1e-07,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-6.290177781298767,-5.701056894294098,-6.124204841317428,-5.746965622782142,-6.240486385884084,-6.020578305115303,0.248491340878421,15,-1.3632564391709103,-1.4816297565216603,-1.5339688847324702,-1.588036980008756,-1.4854503297078663,-1.4904684780283326,0.07442863105395701
938.7539147853852,31.975972901334362,21.066567182540894,2.2498169500031726,1600,10,1,1e-07,0.8,,squared_error,0.0,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-6.272409419458426,-6.139201652374346,-6.443039477887928,-5.965623373099252,-6.829735205447912,-6.330001825653572,0.2949590513152428,57,-1.448147865417016,-1.78937602175096,-1.7687802375295518,-1.737215192967355,-1.7393338973485355,-1.696570643002684,0.1257152462144529
124.20485572814941,13.917024596037283,14.324209356307984,2.7934355488139424,400,10,1,1e-07,0.2,,squared_error,1e-05,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.40291382872274,-5.815703889241425,-6.3177318656568255,-5.981161013907946,-6.281719183264652,-6.159845956158717,0.223259985391618,41,-1.483723652329981,-1.5513658005171804,-1.5830682724745793,-1.6729606748888286,-1.541985189640641,-1.5666207179702423,0.062113209128113855
211.426038646698,7.330785771492531,12.410518217086793,0.9864597443380707,400,5,2,1e-06,0.6,,squared_error,1e-07,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-6.345686711630683,-5.896072157274173,-6.015328719167519,-5.984206620592949,-6.542505042067308,-6.156759850146527,0.24585693691036478,37,-1.5075509968987602,-1.7601033708483413,-1.63493377665352,-1.4862149500099864,-1.608129012697465,-1.5993864214216145,0.09839869139170375
