mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,SeedIndex,CoarseSeedParams
1.2495715618133545,0.3110638924315621,0.08162150382995606,0.02301791910927601,best,2,4,1e-05,,50,friedman_mse,1e-05,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 50, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-8.547243690761677,-8.090453408701611,-7.688771211602148,-8.168815132783882,-9.0054236492674,-8.300141418623344,0.4457514425436323,16,-4.155490224661293,-3.9963583719201963,-4.110914680157777,-3.8967608763961494,-3.9662266975176395,-4.025150170130612,0.09500403676671394,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.8531466960906983,0.22381850841328293,0.07252659797668456,0.028960972922966618,best,2,4,1e-06,0.2,80,squared_error,1e-06,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.2, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-9.733577880552701,-9.921948013018156,-9.06561048304214,-9.507428732725607,-9.02190204326923,-9.450093430521566,0.3570637249374017,27,-5.089312958516739,-5.990384510947236,-5.78951632081404,-5.422344024701553,-5.372733139086468,-5.532858190813207,0.3193084764003873,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
1.5471307277679442,0.3263159805468335,0.044785499572753906,0.00874158074053905,random,2,2,1e-05,0.8,120,squared_error,1e-05,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 0.8, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-7.8602398081534774,-7.796440847322142,-7.7888289368505195,-7.16974439102564,-8.679300881410256,-7.8589109729524065,0.48100019828011314,7,-2.01643237294918,-2.34811924769908,-2.139360944377751,-2.035946210757848,-2.2289150169966008,-2.153754758556092,0.1235881001539905,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.8866367340087891,0.49643592393112473,0.053806114196777347,0.022716158556689767,best,2,4,0.0,0.6,50,squared_error,1e-05,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-8.46610825625214,-8.122262989608313,-7.997954322256482,-7.938069997710622,-8.447554887820512,-8.194390090729613,0.22244662096694542,12,-4.399765077459556,-4.510058766363688,-4.546307923169269,-4.273874996429285,-4.369502670894392,-4.419901886863238,0.09836277113715787,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.2684201240539551,0.10556093585235837,0.08676071166992187,0.03451037178690361,random,2,4,1e-07,log2,50,squared_error,0.0,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-19.282587752124922,-18.930964298855873,-21.193201856023773,-22.201652267029832,-15.868373834817108,-19.4953560017703,2.1783263291773194,36,-17.85283203254884,-19.146091152921866,-19.2543366658151,-21.354910038860453,-16.2573872476222,-18.773111427553694,1.68595124420509,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.34333162307739257,0.1194592429467267,0.051427698135375975,0.025935186236277,random,2,2,0.0001,sqrt,120,squared_error,0.0,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0001, 'max_features': 'sqrt', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-13.800682852431269,-11.646464681785833,-12.2683927618478,-11.521757832259254,-10.87536001818694,-12.022531629302218,0.9930229523006883,29,-8.797814740349581,-8.367044842955046,-7.718065846818247,-6.996815725058013,-7.133938458728501,-7.802735922781878,0.6946355656523979,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
1.1389642715454102,0.3275641255320273,0.04601197242736817,0.012835840723431613,random,2,1,0.0,,80,friedman_mse,1e-06,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06}",-6.83982414068745,-6.646566746602717,-8.20140487609912,-7.083657852564102,-8.533599759615385,-7.461010675113755,0.7602917457097699,1,-0.020016006402561057,-0.012485794317727112,-0.020538215286114426,-0.008031193761247724,-0.024899020195960596,-0.017194045992722184,0.006076825670381952,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.5200665950775146,0.1709209756748666,0.05289311408996582,0.020011669512692294,best,10,1,0.0001,0.2,50,squared_error,1e-05,"{'splitter': 'best', 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0001, 'max_features': 0.2, 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-8.825476090556126,-8.410535551752446,-9.212757796041332,-8.124013116224054,-9.426170375785743,-8.799790586071941,0.4840966790031719,22,-2.4211206018121536,-3.1838195906259688,-3.3288094186896653,-2.9088442740023424,-2.755653214977594,-2.919649420021545,0.3202312516235206,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.2851679801940918,0.19098872534041172,0.07100205421447754,0.04852426191021405,best,5,2,1e-06,log2,120,squared_error,1e-05,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 'log2', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-21.455056519263366,-18.609575378573503,-22.529752190383935,-19.956112725739196,-18.850317736821953,-20.28016291015639,1.5087316106480904,38,-16.878787797243696,-14.9763153270178,-20.03030370034331,-15.347587011607807,-16.095678440366427,-16.665734455315807,1.804568173590828,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.2442493438720703,0.058110333706400806,0.04575834274291992,0.014081563441503209,random,10,4,1e-05,sqrt,120,friedman_mse,1e-05,"{'splitter': 'random', 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': 120, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-13.97002878008531,-14.176338023211077,-11.258541046573143,-14.967471426013393,-11.880473145907995,-13.250570484358184,1.426026831204192,33,-11.247511517837841,-11.285270961329632,-10.05625984426713,-11.802921010470873,-10.78118079518087,-11.03462882581727,0.5864904381060032,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
