mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_samples,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
7.7307733535766605,0.3622734608440908,0.17408742904663085,0.025779376709843902,200,20,4,1e-06,0.9,,80,squared_error,1e-05,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_samples': 0.9, 'max_features': None, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': True}",-7.438791775101236,-7.705045152879805,-7.045162678295147,-7.812969856606639,-7.938767190022267,-7.588147330581019,0.31757958670922903,10,-5.85762431604727,-5.629683950221731,-5.690286841134284,-5.621702717459879,-5.667288221577072,-5.693317209288047,0.08586191677711331
22.100787591934203,0.6647409648398731,0.4526942253112793,0.053409452684914205,1600,20,4,0.0,0.5,log2,40,absolute_error,1e-07,True,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_samples': 0.5, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-18.198135918764976,-18.315431377398042,-18.161152075839293,-18.221310742187498,-17.300902426382205,-18.039386508114404,0.3727423143776463,46,-17.652752301545597,-17.59154903023707,-17.689952549144625,-17.342635407918426,-17.526754000449905,-17.560728657859123,0.12234051123449394
162.04726853370667,2.514186742132316,0.29923620223999026,0.018491924621310624,800,50,16,1e-05,0.9,0.8,40,absolute_error,1e-05,True,"{'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_samples': 0.9, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': True}",-9.499817895683451,-9.462449835131915,-8.816703687050369,-9.907677644230775,-9.367168930288448,-9.410763598476992,0.3499523902580333,31,-8.716221657412955,-8.630680087034818,-8.877473041716692,-8.588513849730058,-8.568589089682062,-8.676295545115318,0.11265305693553103
14.14798731803894,0.9748104352082444,0.24054422378540039,0.04270149211029144,400,20,2,0.0,0.9,0.8,60,friedman_mse,0.0,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_samples': 0.9, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-6.86278917707983,-7.363864706397468,-6.85361541153529,-7.423063260556815,-7.293042309801935,-7.159274973074268,0.249265527001269,3,-5.035996474181319,-4.860556871622522,-4.916237745680001,-4.851627574427985,-4.901589899201645,-4.913201713022694,0.06600827062155841
296.8657745361328,10.272421477508876,0.4133899211883545,0.054895416730213656,1200,20,16,1e-07,0.9,,80,absolute_error,1e-05,True,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': None, 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': True}",-9.292865087929652,-9.182898980815372,-8.650384392485995,-9.757587109374999,-9.003660296474342,-9.177479173416073,0.3627424460985832,29,-8.31815278611444,-8.255246223489388,-8.49829486044417,-8.167244218656272,-8.17072641971605,-8.281932901684064,0.12194829368718331
34.422153854370116,0.7232141147719033,0.19312624931335448,0.04702993404589482,200,5,16,1e-06,0.9,0.6,20,absolute_error,0.0,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-06, 'max_samples': 0.9, 'max_features': 0.6, 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': True}",-9.436010251798558,-9.22438902877698,-8.766482973621102,-9.917204747596154,-9.378019471153848,-9.344421294589328,0.3704102337325944,30,-8.561703316326527,-8.404619702881147,-8.687989480792318,-8.422227144571082,-8.463721790641872,-8.508052287042588,0.10515253120629645
5.171856117248535,0.11424833702966594,0.22308945655822754,0.07130462796772512,400,50,2,1e-06,0.5,0.2,10,squared_error,1e-07,True,"{'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_samples': 0.5, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-10.02512967038795,-10.13935200290784,-9.843628436832834,-10.165971921652917,-10.352534380822503,-10.105323282520809,0.16784799435790335,37,-9.448387668016188,-9.341763928955098,-9.557475215276199,-9.343790322258151,-9.367393320063009,-9.41176209091373,0.08253755429877803
16.169761180877686,0.10570413974333871,0.24831070899963378,0.024496022023182164,400,2,4,1e-07,0.9,,120,friedman_mse,0.0,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': None, 'max_depth': 120, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-7.110936415394997,-7.502753759286608,-6.7918597464509105,-7.51807614514724,-7.736113551731104,-7.331947923602172,0.3369597985454125,5,-4.838341983098019,-4.735610189039057,-4.72821887625889,-4.682221846512982,-4.678883577556315,-4.7326552944930524,0.057676719002198264
32.1039803981781,0.4927049815672818,0.571953010559082,0.048503275413694646,1600,2,2,1e-06,0.5,0.4,40,friedman_mse,0.0,True,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_samples': 0.5, 'max_features': 0.4, 'max_depth': 40, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-7.261377830343749,-7.721794556986554,-7.229917693342033,-7.687755508545075,-7.762847842285983,-7.5327386863006796,0.23582189423798286,7,-5.132340299776076,-4.979123654835967,-5.07348072980435,-4.933229795028486,-5.010066177388719,-5.02564813136672,0.07017071949317055
45.99160237312317,0.8542421616501288,0.4772510528564453,0.037978876005019084,1600,50,4,1e-05,0.7,sqrt,80,absolute_error,1e-07,True,"{'n_estimators': 1600, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-11.479709577338086,-11.188112072841678,-11.235803102517945,-11.419780160757197,-11.224266195913414,-11.309534221873665,0.11710172597865953,39,-10.623750720288061,-10.660346471713645,-10.739883031962746,-10.325710137972376,-10.439918480053949,-10.557921768398154,0.15217173821656688
6.8725172996521,0.3708116013694316,0.5333599090576172,0.05933254681524547,1600,5,2,1e-05,0.5,log2,80,friedman_mse,1e-07,True,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_samples': 0.5, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': True}",-16.242313968297005,-16.522709706169596,-16.45722604435305,-16.810505793725653,-15.58256932328827,-16.323064967166715,0.41238581407735053,45,-15.223829328468002,-15.268075784401107,-15.272495720203157,-15.062701281907934,-15.172455786854682,-15.199911580366976,0.07754658128144418
3.9213979721069334,0.2472970246662941,0.16356172561645507,0.030039083139375825,200,50,2,1e-06,0.7,0.4,40,squared_error,1e-07,True,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-8.285155839376838,-8.792634092723564,-8.198019997523529,-8.607454766089008,-8.872202327689607,-8.55109340468051,0.2683330270232411,22,-7.367965590866505,-6.98964151657211,-7.163745502347741,-7.066514088805562,-6.968818101267647,-7.111336959971913,0.14542035986685498
15.147180557250977,0.17179257849217397,0.2941441535949707,0.047845388280460914,800,5,16,1e-07,0.5,,60,squared_error,1e-06,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.5, 'max_features': None, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",-9.988484967597683,-10.451794232781195,-9.666045369576603,-10.156712095362106,-10.061123763521278,-10.064832085767772,0.254186985702097,36,-9.328245045565032,-9.447348730703855,-9.408653084785824,-9.194479457621993,-9.386205320988868,-9.352986327933115,0.08813978825008388
8.636772727966308,0.560945115831301,0.23009943962097168,0.03844816461382658,400,10,4,1e-07,0.7,0.4,80,squared_error,1e-06,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",-7.685913924623468,-8.046175546369538,-7.531934876493566,-8.132292092256442,-8.248055765834904,-7.928874441115584,0.2733517289776949,16,-6.01423338962083,-5.826251758323415,-5.948185940400082,-5.812066534146622,-5.851356934472038,-5.890418911392596,0.07803769762534367
3.9187525272369386,0.19063032354036338,0.149908447265625,0.028969636717491386,200,5,16,1e-07,0.7,0.8,,friedman_mse,0.0,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-9.687789456872173,-10.020426085073975,-9.264887029762821,-9.887628272435988,-9.6361398700899,-9.69937414284697,0.25745904394738156,34,-8.856442964974953,-8.990229591416144,-8.894821733115567,-8.720747557260514,-8.7226164584904,-8.836971661051516,0.10372936940785793
6.84199891090393,0.8042854758213265,0.14590325355529785,0.012069938789744305,200,10,2,1e-05,0.7,0.8,80,friedman_mse,1e-05,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05, 'bootstrap': True}",-6.768546584230428,-7.412796165094585,-6.850067611297136,-7.3621214510706725,-7.140935678173089,-7.106893497973182,0.2608887847084537,2,-4.742686645633868,-4.597799457240301,-4.656587585444132,-4.557824695288655,-4.548416527393267,-4.620662982200045,0.07193231938947442
6.985371160507202,0.1368521979789041,0.19584035873413086,0.020269525040036145,400,5,4,1e-07,0.7,0.4,10,friedman_mse,1e-07,True,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': True}",-8.885363409343144,-9.193006647228232,-8.70914728550913,-9.199742163762222,-9.402827261781386,-9.078017353524823,0.24767786048899712,26,-7.83278680952288,-7.76613696112136,-7.991643719539744,-7.722224572930872,-7.952434140515247,-7.853045240726021,0.10408188310346217
11.128407716751099,0.7236997119912167,0.6097563743591309,0.09713145373101256,1200,2,1,0.0,0.9,log2,,friedman_mse,0.0,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-11.584327138479667,-11.780524319972576,-11.93880470207163,-11.708495443328328,-11.059932721354148,-11.61441686504127,0.3000093303664067,40,-4.7886992052534785,-4.829500885282661,-4.769385051687313,-4.683877267784512,-4.786815696753471,-4.771655621352286,0.04811773277953566
12.738876438140869,1.018743235181224,0.2243257522583008,0.023798635041988737,400,10,4,1e-06,0.7,,120,friedman_mse,1e-06,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': None, 'max_depth': 120, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': True}",-7.4286331059958295,-7.779427626400036,-6.9860769559017175,-7.801292431511669,-7.959479018868269,-7.590981827735504,0.3486544307438245,11,-5.595052776420024,-5.41176399100162,-5.480986846422486,-5.4097880820355435,-5.3917905363222385,-5.457876446440382,0.07504349798334856
3.746328830718994,0.11867414788980994,0.15006475448608397,0.02932611346750401,200,10,2,0.0,0.7,log2,10,absolute_error,1e-06,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",-18.167560131894486,-18.675117865707442,-18.25281612709833,-18.799883413461547,-17.67873521634615,-18.31482255090159,0.3988069377744056,47,-17.6325356542617,-17.901404651860748,-17.738807563025215,-17.86055796340733,-17.826158983203367,-17.791892963151675,0.09601527374063547
27.528516960144042,2.045772399524111,0.515503978729248,0.04915468799918878,1200,20,1,1e-07,0.5,0.6,80,friedman_mse,1e-06,True,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_samples': 0.5, 'max_features': 0.6, 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': True}",-7.501999674251308,-8.002489181885547,-7.556493274201705,-7.937648186751635,-8.151577115182786,-7.830041486454595,0.25579000181018235,15,-6.036251006466359,-5.804909378434043,-6.03634906301605,-5.77552475381351,-5.834963600489455,-5.897599560443884,0.11479776973654172
