mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3772.974884557724,67.22077260147461,1.1430849075317382,0.22574504633257886,1600,20,2,1e-06,0.6,80,absolute_error,0.0,False,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-5.9317524955035354,-4.76673899130692,-4.6966391486810695,-4.542720147235577,-4.746537988281213,-4.936877754201663,0.5035924905560416,9,-2.530949148409367,-2.6750729516806224,-2.4786615283613305,-2.395172712957418,-2.567090023245355,-2.5293892729308185,0.09298914246304701
995.114938545227,31.04994643625093,3.0138498306274415,0.940097414594839,400,5,1,0.0,0.2,60,absolute_error,1e-05,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.2, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-5.298161750599507,-4.3516334532374135,-4.7302867206234875,-4.365685546875001,-4.613659344951919,-4.6718853632574655,0.34506309988645767,4,-0.35991860744298143,-0.36584600840336456,-0.37787337935174375,-0.3756010047990404,-0.38435094481104326,-0.37271798896163466,0.008732282361911294
67.5011293888092,0.8771308852997657,6.847325849533081,2.334994567095082,200,5,4,1e-06,0.8,60,squared_error,1e-07,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",-5.3748138509192565,-4.649221528776973,-4.5567747056640355,-4.812356941105775,-4.673430793841577,-4.8133195640615245,0.29243428609002553,6,-1.9490007102841187,-1.9969774518378758,-2.0661175897501862,-2.0318792013025964,-2.107794439397829,-2.030353878514521,0.05479184968533698
157.7150158882141,6.2875965021322315,10.876681900024414,1.2404697336139805,1200,10,2,1e-05,0.2,120,squared_error,1e-05,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 0.2, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-5.514437412609592,-4.871221665191671,-4.839455259649442,-4.867646089600473,-4.845403092416119,-4.98763270389346,0.26368820073347854,12,-1.7915744674139586,-1.9673409297647622,-1.9400628907356658,-1.941374799333785,-1.9460319310304584,-1.917277003655726,0.06361488909044996
125.8401554107666,3.4164170197675383,13.535704851150513,3.342631735544363,1600,2,2,0.0,log2,60,squared_error,1e-05,False,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-14.161006796069167,-13.410188021289017,-13.90859262697461,-14.020809473755135,-12.678865386341194,-13.635892460885824,0.5413159646382675,41,-11.121894570011339,-11.280821156333806,-11.234392541423924,-11.369605872206554,-11.282579159164912,-11.257858659828106,0.08082414396731999
87.60625653266906,8.75908877998345,8.997343301773071,1.2241805317660972,1200,50,4,1e-06,log2,10,squared_error,1e-06,False,"{'n_estimators': 1200, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-19.028504627257867,-18.088327121673576,-18.75373421302195,-18.7735934008407,-17.256132646574823,-18.380058401873786,0.6423865125818858,50,-17.55355370544755,-18.008587344666225,-17.739646146104896,-17.76601327671283,-18.023214062614862,-17.81820290710927,0.1773188823031648
1309.7255944728852,72.86979411058499,2.011954975128174,0.7723840131100447,400,20,8,0.0,0.8,120,absolute_error,1e-06,False,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-7.071508033573145,-5.286414358513188,-5.4546571642685615,-4.83553121995193,-5.163769381009617,-5.5623760314632875,0.7813358101208615,16,-4.006808928571429,-4.060393697478987,-3.882864165666264,-3.564011352729444,-3.81484316136772,-3.8657842611627693,0.17419207592282995
56.27105350494385,9.932656061118086,7.28061809539795,3.1327619086739027,400,10,16,0.0,0.2,60,friedman_mse,0.0,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 16, 'min_impurity_decrease': 0.0, 'max_features': 0.2, 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': False}",-7.928319614851062,-7.732186091884634,-7.669719781765629,-7.277271094718756,-6.862415661094309,-7.4939824488628775,0.3800299403758982,31,-6.146537895869145,-6.349851824569797,-6.382933089415034,-6.464721209746798,-6.309786079509845,-6.330766019822123,0.10527091103555088
172.39836955070496,8.236092169958418,5.249316740036011,0.5986685894099423,400,50,2,0.0,sqrt,80,absolute_error,1e-06,False,"{'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-8.895141666666662,-8.56426465827339,-8.550977218225423,-8.474462379807695,-7.97874585336539,-8.492718355267712,0.29494355510705134,34,-6.706306707683071,-6.689994312725097,-6.83586278511405,-6.804339892021598,-6.777038377324538,-6.7627084149736705,0.05614015109334045
2906.6145023822783,51.669627495512444,2.0437886238098146,0.7653640546963766,1200,20,4,1e-05,0.6,,absolute_error,0.0,False,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_features': 0.6, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-6.249253417266146,-4.869881774580336,-4.750032633892918,-4.594092497996784,-4.831533153044851,-5.058958695356207,0.6026292188686153,13,-3.1691103691476505,-3.209709463785501,-3.1576179421768766,-2.95368753249351,-3.175829129174148,-3.133190887355537,0.09141275271036534
